check,contract_code,ts_event,contract_delivery_period,option_strike_price,ex_style,opt_term,option_expiry_date,put_price,call_price,close
2,TFO,2026-05-12,2026-06,60.0,E,M,2026-05-27,0,1.79,93.2
1,TFO,2026-05-12,2026-06,62.0,E,M,2026-05-27,0,0.61,93.2
2,TFO,2026-05-12,2026-06,65.0,E,M,2026-05-27,0,1.11,93.2
1,TFO,2026-05-12,2026-07,25.0,E,M,2026-06-26,,0,93.235
1,TFO,2026-05-12,2026-07,30.0,E,M,2026-06-26,,0,93.235
1,TFO,2026-05-12,2026-07,31.0,E,M,2026-06-26,0.18,0,93.235
1,TFO,2026-05-12,2026-07,33.0,E,M,2026-06-26,,0,93.235
1,TFO,2026-05-12,2026-07,34.0,E,M,2026-06-26,0.375,0,93.235
2,TFO,2026-05-12,2026-07,35.0,E,M,2026-06-26,0.97,0,93.235
2,TFO,2026-05-12,2026-07,36.0,E,M,2026-06-26,0.61,0,93.235
1,TFO,2026-05-12,2026-07,37.0,E,M,2026-06-26,0.735,0,93.235
1,TFO,2026-05-12,2026-07,38.0,E,M,2026-06-26,1.085,0,93.235
2,TFO,2026-05-12,2026-07,40.0,E,M,2026-06-26,1.73,9.05,93.235
1,TFO,2026-05-12,2026-07,42.0,E,M,2026-06-26,2.45,0,93.235
1,TFO,2026-05-12,2026-07,43.0,E,M,2026-06-26,,0,93.235
1,TFO,2026-05-12,2026-07,45.0,E,M,2026-06-26,4.275,0,93.235
1,TFO,2026-05-12,2026-07,48.0,E,M,2026-06-26,0,5.225,93.235
1,TFO,2026-05-12,2026-07,50.0,E,M,2026-06-26,0,4.61,93.235
1,TFO,2026-05-12,2026-07,55.0,E,M,2026-06-26,0,,93.235
1,TFO,2026-05-12,2026-07,58.0,E,M,2026-06-26,0,2.975,93.235
1,TFO,2026-05-12,2026-07,60.0,E,M,2026-06-26,0,,93.235
1,TFO,2026-05-12,2026-07,65.0,E,M,2026-06-26,0,2.07,93.235
1,TFO,2026-05-12,2026-07,68.0,E,M,2026-06-26,0,1.965,93.235
1,TFO,2026-05-12,2026-07,75.0,E,M,2026-06-26,0,1.315,93.235
1,TFO,2026-05-12,2026-07,80.0,E,M,2026-06-26,0,1.055,93.235
1,TFO,2026-05-12,2026-07,100.0,E,M,2026-06-26,0,,93.235
1,TFO,2026-05-12,2026-08,30.0,E,M,2026-07-27,,0,92.815
1,TFO,2026-05-12,2026-08,33.0,E,M,2026-07-27,,0,92.815
1,TFO,2026-05-12,2026-08,35.0,E,M,2026-07-27,0.95,0,92.815
1,TFO,2026-05-12,2026-08,40.0,E,M,2026-07-27,2.6,0,92.815
2,TFO,2026-05-12,2026-08,50.0,E,M,2026-07-27,0,11.5,92.815
1,TFO,2026-05-12,2026-08,55.0,E,M,2026-07-27,0,,92.815
1,TFO,2026-05-12,2026-08,60.0,E,M,2026-07-27,0,3.775,92.815
1,TFO,2026-05-12,2026-08,75.0,E,M,2026-07-27,0,,92.815
1,TFO,2026-05-12,2026-08,90.0,E,M,2026-07-27,0,1.5,92.815
1,TFO,2026-05-12,2026-08,100.0,E,M,2026-07-27,0,,92.815
1,TFO,2026-05-12,2026-09,25.0,E,M,2026-08-26,,0,92.74000000000001
1,TFO,2026-05-12,2026-09,27.0,E,M,2026-08-26,0.19,0,92.74000000000001
1,TFO,2026-05-12,2026-09,30.0,E,M,2026-08-26,,0,92.74000000000001
2,TFO,2026-05-12,2026-09,33.0,E,M,2026-08-26,1.665,0,92.74000000000001
1,TFO,2026-05-12,2026-09,35.0,E,M,2026-08-26,,0,92.74000000000001
1,TFO,2026-05-12,2026-09,40.0,E,M,2026-08-26,,0,92.74000000000001
1,TFO,2026-05-12,2026-09,43.0,E,M,2026-08-26,,0,92.74000000000001
1,TFO,2026-05-12,2026-09,50.0,E,M,2026-08-26,0,,92.74000000000001
1,TFO,2026-05-12,2026-09,55.0,E,M,2026-08-26,0,,92.74000000000001
1,TFO,2026-05-12,2026-09,58.0,E,M,2026-08-26,0,,92.74000000000001
1,TFO,2026-05-12,2026-09,60.0,E,M,2026-08-26,0,4.975,92.74000000000001
1,TFO,2026-05-12,2026-09,70.0,E,M,2026-08-26,0,3.525,92.74000000000001
1,TFO,2026-05-12,2026-09,75.0,E,M,2026-08-26,0,,92.74000000000001
1,TFO,2026-05-12,2026-09,100.0,E,M,2026-08-26,0,,92.74000000000001
1,TFO,2026-05-12,2026-10,30.0,E,M,2026-09-25,,0,92.495
1,TFO,2026-05-12,2026-10,33.0,E,M,2026-09-25,1.1,0,92.495
1,TFO,2026-05-12,2026-10,35.0,E,M,2026-09-25,,0,92.495
1,TFO,2026-05-12,2026-10,38.0,E,M,2026-09-25,,0,92.495
1,TFO,2026-05-12,2026-10,50.0,E,M,2026-09-25,0,,92.495
1,TFO,2026-05-12,2026-10,60.0,E,M,2026-09-25,0,,92.495
1,TFO,2026-05-12,2026-10,75.0,E,M,2026-09-25,0,,92.495
1,TFO,2026-05-12,2026-10,80.0,E,M,2026-09-25,0,,92.495
1,TFO,2026-05-12,2026-11,50.0,E,M,2026-10-27,0,,91.035
1,TFO,2026-05-12,2026-11,75.0,E,M,2026-10-27,0,,91.035
1,TFO,2026-05-12,2026-11,80.0,E,M,2026-10-27,0,,91.035
1,TFO,2026-05-12,2026-11,100.0,E,M,2026-10-27,0,,91.035
1,TFO,2026-05-12,2026-12,30.0,E,M,2026-11-26,,0,91.23
1,TFO,2026-05-12,2026-12,35.0,E,M,2026-11-26,,0,91.23
1,TFO,2026-05-12,2026-12,50.0,E,M,2026-11-26,0,,91.23
1,TFO,2026-05-12,2026-12,60.0,E,M,2026-11-26,0,,91.23
1,TFO,2026-05-12,2026-12,75.0,E,M,2026-11-26,0,,91.23
1,TFO,2026-05-12,2026-12,80.0,E,M,2026-11-26,0,,91.23
1,TFO,2026-05-12,2026-12,100.0,E,M,2026-11-26,0,,91.23
1,TFO,2026-05-12,2027-01,25.0,E,M,2026-12-24,,0,90.83500000000001
1,TFO,2026-05-12,2027-01,35.0,E,M,2026-12-24,,0,90.83500000000001
1,TFO,2026-05-12,2027-01,50.0,E,M,2026-12-24,0,,90.83500000000001
1,TFO,2026-05-12,2027-01,60.0,E,M,2026-12-24,0,,90.83500000000001
1,TFO,2026-05-12,2027-01,65.0,E,M,2026-12-24,0,,90.83500000000001
1,TFO,2026-05-12,2027-01,70.0,E,M,2026-12-24,0,,90.83500000000001
1,TFO,2026-05-12,2027-01,75.0,E,M,2026-12-24,0,,90.83500000000001
1,TFO,2026-05-12,2027-02,25.0,E,M,2027-01-27,,0,44.68
1,TFO,2026-05-12,2027-02,35.0,E,M,2027-01-27,,0,44.68
1,TFO,2026-05-12,2027-02,50.0,E,M,2027-01-27,0,,44.68
1,TFO,2026-05-12,2027-02,65.0,E,M,2027-01-27,0,,44.68
1,TFO,2026-05-12,2027-02,75.0,E,M,2027-01-27,0,,44.68
1,TFO,2026-05-12,2027-02,80.0,E,M,2027-01-27,0,,44.68
1,TFO,2026-05-12,2027-03,15.0,E,M,2027-02-24,,0,43.4
1,TFO,2026-05-12,2027-03,25.0,E,M,2027-02-24,,0,43.4
1,TFO,2026-05-12,2027-03,30.0,E,M,2027-02-24,,0,43.4
1,TFO,2026-05-12,2027-03,35.0,E,M,2027-02-24,,0,43.4
2,TFO,2026-05-12,2027-03,50.0,E,M,2027-02-24,0,9.65,43.4
1,TFO,2026-05-12,2027-03,60.0,E,M,2027-02-24,0,,43.4
1,TFO,2026-05-12,2027-03,75.0,E,M,2027-02-24,0,,43.4
1,TFO,2026-05-12,2027-03,100.0,E,M,2027-02-24,0,,43.4
1,TFO,2026-05-12,2027-04,50.0,E,M,2027-03-25,0,,75.05
1,TFO,2026-05-13,2026-06,30.0,E,M,2026-05-27,,0,93.325
1,TFO,2026-05-13,2026-06,32.0,E,M,2026-05-27,0.055,0,93.325
2,TFO,2026-05-13,2026-06,35.0,E,M,2026-05-27,0.255,0,93.325
1,TFO,2026-05-13,2026-06,37.0,E,M,2026-05-27,0.26,0,93.325
1,TFO,2026-05-13,2026-06,38.0,E,M,2026-05-27,0.35,0,93.325
2,TFO,2026-05-13,2026-06,40.0,E,M,2026-05-27,1.0899999999999999,0,93.325
2,TFO,2026-05-13,2026-06,41.0,E,M,2026-05-27,1.625,0,93.325
1,TFO,2026-05-13,2026-06,42.0,E,M,2026-05-27,1.0,0,93.325
1,TFO,2026-05-13,2026-06,43.0,E,M,2026-05-27,1.3,0,93.325
1,TFO,2026-05-13,2026-06,44.0,E,M,2026-05-27,1.71,0,93.325
1,TFO,2026-05-13,2026-06,45.0,E,M,2026-05-27,0,3.65,93.325
2,TFO,2026-05-13,2026-06,46.0,E,M,2026-05-27,5.574999999999999,0,93.325
1,TFO,2026-05-13,2026-06,47.0,E,M,2026-05-27,3.19,0,93.325
4,TFO,2026-05-13,2026-06,48.0,E,M,2026-05-27,7.585,5.35,93.325
2,TFO,2026-05-13,2026-06,50.0,E,M,2026-05-27,0,4.1,93.325
1,TFO,2026-05-13,2026-06,53.0,E,M,2026-05-27,0,1.38,93.325
1,TFO,2026-05-13,2026-06,54.0,E,M,2026-05-27,0,1.13,93.325
2,TFO,2026-05-13,2026-06,55.0,E,M,2026-05-27,0,2.21,93.325
2,TFO,2026-05-13,2026-06,60.0,E,M,2026-05-27,0,1.3,93.325
1,TFO,2026-05-13,2026-06,65.0,E,M,2026-05-27,0,0.4,93.325
2,TFO,2026-05-13,2026-06,70.0,E,M,2026-05-27,0,0.53,93.325
1,TFO,2026-05-13,2026-06,80.0,E,M,2026-05-27,0,0.135,93.325
1,TFO,2026-05-13,2026-06,100.0,E,M,2026-05-27,0,0.08,93.325
1,TFO,2026-05-13,2026-07,25.0,E,M,2026-06-26,,0,93.14500000000001
1,TFO,2026-05-13,2026-07,30.0,E,M,2026-06-26,0.12,0,93.14500000000001
1,TFO,2026-05-13,2026-07,31.0,E,M,2026-06-26,,0,93.14500000000001
1,TFO,2026-05-13,2026-07,33.0,E,M,2026-06-26,0.27,0,93.14500000000001
1,TFO,2026-05-13,2026-07,34.0,E,M,2026-06-26,0.34,0,93.14500000000001
1,TFO,2026-05-13,2026-07,35.0,E,M,2026-06-26,0.51,0,93.14500000000001
1,TFO,2026-05-13,2026-07,36.0,E,M,2026-06-26,0.645,0,93.14500000000001
1,TFO,2026-05-13,2026-07,37.0,E,M,2026-06-26,0.83,0,93.14500000000001
1,TFO,2026-05-13,2026-07,38.0,E,M,2026-06-26,,0,93.14500000000001
1,TFO,2026-05-13,2026-07,39.0,E,M,2026-06-26,1.4,0,93.14500000000001
2,TFO,2026-05-13,2026-07,40.0,E,M,2026-06-26,3.4850000000000003,0,93.14500000000001
1,TFO,2026-05-13,2026-07,41.0,E,M,2026-06-26,2.145,0,93.14500000000001
1,TFO,2026-05-13,2026-07,42.0,E,M,2026-06-26,2.58,0,93.14500000000001
1,TFO,2026-05-13,2026-07,45.0,E,M,2026-06-26,4.23,0,93.14500000000001
2,TFO,2026-05-13,2026-07,50.0,E,M,2026-06-26,0,4.145,93.14500000000001
2,TFO,2026-05-13,2026-07,55.0,E,M,2026-06-26,0,6.3100000000000005,93.14500000000001
1,TFO,2026-05-13,2026-07,60.0,E,M,2026-06-26,0,2.43,93.14500000000001
1,TFO,2026-05-13,2026-07,65.0,E,M,2026-06-26,0,,93.14500000000001
1,TFO,2026-05-13,2026-07,75.0,E,M,2026-06-26,0,1.18,93.14500000000001
1,TFO,2026-05-13,2026-07,80.0,E,M,2026-06-26,0,,93.14500000000001
1,TFO,2026-05-13,2026-07,100.0,E,M,2026-06-26,0,,93.14500000000001
1,TFO,2026-05-13,2026-08,30.0,E,M,2026-07-27,,0,93.21000000000001
1,TFO,2026-05-13,2026-08,35.0,E,M,2026-07-27,0.96,0,93.21000000000001
1,TFO,2026-05-13,2026-08,38.0,E,M,2026-07-27,,0,93.21000000000001
1,TFO,2026-05-13,2026-08,40.0,E,M,2026-07-27,,0,93.21000000000001
1,TFO,2026-05-13,2026-08,45.0,E,M,2026-07-27,5.6,0,93.21000000000001
2,TFO,2026-05-13,2026-08,50.0,E,M,2026-07-27,0,0,93.21000000000001
1,TFO,2026-05-13,2026-08,55.0,E,M,2026-07-27,0,,93.21000000000001
1,TFO,2026-05-13,2026-08,60.0,E,M,2026-07-27,0,,93.21000000000001
1,TFO,2026-05-13,2026-08,65.0,E,M,2026-07-27,0,,93.21000000000001
1,TFO,2026-05-13,2026-08,80.0,E,M,2026-07-27,0,,93.21000000000001
1,TFO,2026-05-13,2026-08,100.0,E,M,2026-07-27,0,,93.21000000000001
1,TFO,2026-05-13,2026-08,125.0,E,M,2026-07-27,0,0.62,93.21000000000001
1,TFO,2026-05-13,2026-09,25.0,E,M,2026-08-26,,0,93.37
1,TFO,2026-05-13,2026-09,30.0,E,M,2026-08-26,,0,93.37
1,TFO,2026-05-13,2026-09,33.0,E,M,2026-08-26,0.855,0,93.37
1,TFO,2026-05-13,2026-09,35.0,E,M,2026-08-26,1.36,0,93.37
1,TFO,2026-05-13,2026-09,38.0,E,M,2026-08-26,,0,93.37
1,TFO,2026-05-13,2026-09,40.0,E,M,2026-08-26,3.4,0,93.37
1,TFO,2026-05-13,2026-09,45.0,E,M,2026-08-26,,0,93.37
1,TFO,2026-05-13,2026-09,46.0,E,M,2026-08-26,7.05,0,93.37
2,TFO,2026-05-13,2026-09,50.0,E,M,2026-08-26,0,0,93.37
1,TFO,2026-05-13,2026-09,55.0,E,M,2026-08-26,0,,93.37
1,TFO,2026-05-13,2026-09,60.0,E,M,2026-08-26,0,,93.37
1,TFO,2026-05-13,2026-09,65.0,E,M,2026-08-26,0,,93.37
1,TFO,2026-05-13,2026-09,80.0,E,M,2026-08-26,0,,93.37
1,TFO,2026-05-13,2026-09,100.0,E,M,2026-08-26,0,,93.37
1,TFO,2026-05-13,2026-10,35.0,E,M,2026-09-25,,0,92.655
1,TFO,2026-05-13,2026-10,37.0,E,M,2026-09-25,,0,92.655
1,TFO,2026-05-13,2026-10,40.0,E,M,2026-09-25,,0,92.655
1,TFO,2026-05-13,2026-10,43.0,E,M,2026-09-25,,0,92.655
1,TFO,2026-05-13,2026-10,50.0,E,M,2026-09-25,0,,92.655
1,TFO,2026-05-13,2026-10,60.0,E,M,2026-09-25,0,,92.655
1,TFO,2026-05-13,2026-11,43.0,E,M,2026-10-27,,0,91.27000000000001
1,TFO,2026-05-13,2026-11,50.0,E,M,2026-10-27,0,,91.27000000000001
1,TFO,2026-05-13,2026-11,100.0,E,M,2026-10-27,0,,91.27000000000001
1,TFO,2026-05-13,2026-12,35.0,E,M,2026-11-26,,0,91.07
1,TFO,2026-05-13,2026-12,50.0,E,M,2026-11-26,0,,91.07
1,TFO,2026-05-13,2026-12,60.0,E,M,2026-11-26,0,,91.07
1,TFO,2026-05-13,2026-12,100.0,E,M,2026-11-26,0,,91.07
1,TFO,2026-05-13,2027-01,25.0,E,M,2026-12-24,,0,90.465
1,TFO,2026-05-13,2027-01,35.0,E,M,2026-12-24,,0,90.465
1,TFO,2026-05-13,2027-01,40.0,E,M,2026-12-24,,0,90.465
1,TFO,2026-05-13,2027-01,45.0,E,M,2026-12-24,,0,90.465
1,TFO,2026-05-13,2027-01,50.0,E,M,2026-12-24,0,,90.465
1,TFO,2026-05-13,2027-01,55.0,E,M,2026-12-24,0,,90.465
1,TFO,2026-05-13,2027-01,60.0,E,M,2026-12-24,0,,90.465
1,TFO,2026-05-13,2027-01,65.0,E,M,2026-12-24,0,,90.465
1,TFO,2026-05-13,2027-02,25.0,E,M,2027-01-27,,0,89.93
1,TFO,2026-05-13,2027-02,35.0,E,M,2027-01-27,4.15,0,89.93
1,TFO,2026-05-13,2027-02,50.0,E,M,2027-01-27,0,,89.93
1,TFO,2026-05-13,2027-02,55.0,E,M,2027-01-27,0,,89.93
1,TFO,2026-05-13,2027-02,65.0,E,M,2027-01-27,0,,89.93
1,TFO,2026-05-13,2027-02,75.0,E,M,2027-01-27,0,5.6,89.93
1,TFO,2026-05-13,2027-03,15.0,E,M,2027-02-24,,0,86.41499999999999
1,TFO,2026-05-13,2027-03,25.0,E,M,2027-02-24,,0,86.41499999999999
1,TFO,2026-05-13,2027-03,35.0,E,M,2027-02-24,,0,86.41499999999999
1,TFO,2026-05-13,2027-03,50.0,E,M,2027-02-24,0,,86.41499999999999
1,TFO,2026-05-13,2027-03,60.0,E,M,2027-02-24,0,,86.41499999999999
1,TFO,2026-05-13,2027-03,100.0,E,M,2027-02-24,0,,86.41499999999999
1,TFO,2026-05-13,2027-04,50.0,E,M,2027-03-25,0,,37.1
2,TFO,2026-05-14,2026-06,35.0,E,M,2026-05-27,0.295,0,95.89500000000001
1,TFO,2026-05-14,2026-06,37.0,E,M,2026-05-27,0.13,0,95.89500000000001
2,TFO,2026-05-14,2026-06,38.0,E,M,2026-05-27,0.505,0,95.89500000000001
2,TFO,2026-05-14,2026-06,40.0,E,M,2026-05-27,0.7,0,95.89500000000001
1,TFO,2026-05-14,2026-06,41.0,E,M,2026-05-27,0.485,0,95.89500000000001
2,TFO,2026-05-14,2026-06,42.0,E,M,2026-05-27,1.8050000000000002,0,95.89500000000001
1,TFO,2026-05-14,2026-06,43.0,E,M,2026-05-27,0.85,0,95.89500000000001
2,TFO,2026-05-14,2026-06,44.0,E,M,2026-05-27,1.1,4.55,95.89500000000001
3,TFO,2026-05-14,2026-06,45.0,E,M,2026-05-27,3.025,0,95.89500000000001
2,TFO,2026-05-14,2026-06,46.0,E,M,2026-05-27,4.295,0,95.89500000000001
4,TFO,2026-05-14,2026-06,47.0,E,M,2026-05-27,5.26,6.15,95.89500000000001
4,TFO,2026-05-14,2026-06,48.0,E,M,2026-05-27,6.115,5.29,95.89500000000001
2,TFO,2026-05-14,2026-06,49.0,E,M,2026-05-27,0,4.37,95.89500000000001
2,TFO,2026-05-14,2026-06,50.0,E,M,2026-05-27,0,4.029999999999999,95.89500000000001
1,TFO,2026-05-14,2026-06,51.0,E,M,2026-05-27,0,1.85,95.89500000000001
1,TFO,2026-05-14,2026-06,52.0,E,M,2026-05-27,0,1.5,95.89500000000001
1,TFO,2026-05-14,2026-06,54.0,E,M,2026-05-27,0,1.21,95.89500000000001
2,TFO,2026-05-14,2026-06,55.0,E,M,2026-05-27,0,2.12,95.89500000000001
1,TFO,2026-05-14,2026-06,57.0,E,M,2026-05-27,0,0.9,95.89500000000001
1,TFO,2026-05-14,2026-06,60.0,E,M,2026-05-27,0,0.6,95.89500000000001
1,TFO,2026-05-14,2026-06,62.0,E,M,2026-05-27,0,0.435,95.89500000000001
1,TFO,2026-05-14,2026-06,65.0,E,M,2026-05-27,0,0.35,95.89500000000001
2,TFO,2026-05-14,2026-06,70.0,E,M,2026-05-27,0,0.49,95.89500000000001
1,TFO,2026-05-14,2026-06,75.0,E,M,2026-05-27,0,0.215,95.89500000000001
1,TFO,2026-05-14,2026-06,85.0,E,M,2026-05-27,0,0.115,95.89500000000001
1,TFO,2026-05-14,2026-06,95.0,E,M,2026-05-27,0,0.065,95.89500000000001
1,TFO,2026-05-14,2026-07,30.0,E,M,2026-06-26,,0,95.805
1,TFO,2026-05-14,2026-07,35.0,E,M,2026-06-26,,0,95.805
1,TFO,2026-05-14,2026-07,36.0,E,M,2026-06-26,0.62,0,95.805
1,TFO,2026-05-14,2026-07,37.0,E,M,2026-06-26,0.66,0,95.805
1,TFO,2026-05-14,2026-07,38.0,E,M,2026-06-26,,0,95.805
1,TFO,2026-05-14,2026-07,39.0,E,M,2026-06-26,1.32,0,95.805
1,TFO,2026-05-14,2026-07,40.0,E,M,2026-06-26,1.5,0,95.805
1,TFO,2026-05-14,2026-07,44.0,E,M,2026-06-26,3.325,0,95.805
1,TFO,2026-05-14,2026-07,45.0,E,M,2026-06-26,0,,95.805
1,TFO,2026-05-14,2026-07,47.0,E,M,2026-06-26,0,,95.805
2,TFO,2026-05-14,2026-07,50.0,E,M,2026-06-26,0,4.3,95.805
1,TFO,2026-05-14,2026-07,52.0,E,M,2026-06-26,0,3.825,95.805
1,TFO,2026-05-14,2026-07,54.0,E,M,2026-06-26,0,3.4,95.805
2,TFO,2026-05-14,2026-07,55.0,E,M,2026-06-26,0,3.35,95.805
1,TFO,2026-05-14,2026-07,60.0,E,M,2026-06-26,0,2.3,95.805
1,TFO,2026-05-14,2026-07,65.0,E,M,2026-06-26,0,1.87,95.805
1,TFO,2026-05-14,2026-07,70.0,E,M,2026-06-26,0,1.43,95.805
1,TFO,2026-05-14,2026-07,75.0,E,M,2026-06-26,0,1.04,95.805
1,TFO,2026-05-14,2026-08,30.0,E,M,2026-07-27,,0,94.995
1,TFO,2026-05-14,2026-08,35.0,E,M,2026-07-27,0.915,0,94.995
1,TFO,2026-05-14,2026-08,38.0,E,M,2026-07-27,,0,94.995
1,TFO,2026-05-14,2026-08,40.0,E,M,2026-07-27,2.545,0,94.995
2,TFO,2026-05-14,2026-08,45.0,E,M,2026-07-27,5.35,0,94.995
2,TFO,2026-05-14,2026-08,50.0,E,M,2026-07-27,0,0,94.995
1,TFO,2026-05-14,2026-08,55.0,E,M,2026-07-27,0,,94.995
1,TFO,2026-05-14,2026-08,60.0,E,M,2026-07-27,0,,94.995
1,TFO,2026-05-14,2026-08,70.0,E,M,2026-07-27,0,,94.995
1,TFO,2026-05-14,2026-08,75.0,E,M,2026-07-27,0,,94.995
1,TFO,2026-05-14,2026-09,30.0,E,M,2026-08-26,,0,94.875
1,TFO,2026-05-14,2026-09,34.5,E,M,2026-08-26,1.125,0,94.875
1,TFO,2026-05-14,2026-09,35.0,E,M,2026-08-26,1.38,0,94.875
1,TFO,2026-05-14,2026-09,38.0,E,M,2026-08-26,,0,94.875
1,TFO,2026-05-14,2026-09,40.0,E,M,2026-08-26,3.36,0,94.875
1,TFO,2026-05-14,2026-09,45.0,E,M,2026-08-26,0,,94.875
1,TFO,2026-05-14,2026-09,47.0,E,M,2026-08-26,0,,94.875
2,TFO,2026-05-14,2026-09,50.0,E,M,2026-08-26,0,6.71,94.875
1,TFO,2026-05-14,2026-09,55.0,E,M,2026-08-26,0,,94.875
1,TFO,2026-05-14,2026-09,60.0,E,M,2026-08-26,0,4.7,94.875
1,TFO,2026-05-14,2026-09,70.0,E,M,2026-08-26,0,,94.875
1,TFO,2026-05-14,2026-09,75.0,E,M,2026-08-26,0,,94.875
1,TFO,2026-05-14,2026-10,30.0,E,M,2026-09-25,,0,94.13
1,TFO,2026-05-14,2026-10,37.0,E,M,2026-09-25,,0,94.13
1,TFO,2026-05-14,2026-10,40.0,E,M,2026-09-25,,0,94.13
1,TFO,2026-05-14,2026-10,44.0,E,M,2026-09-25,6.225,0,94.13
1,TFO,2026-05-14,2026-10,46.0,E,M,2026-09-25,0,8.05,94.13
1,TFO,2026-05-14,2026-10,50.0,E,M,2026-09-25,0,,94.13
1,TFO,2026-05-14,2026-10,55.0,E,M,2026-09-25,0,,94.13
1,TFO,2026-05-14,2026-10,60.0,E,M,2026-09-25,0,,94.13
1,TFO,2026-05-14,2026-10,65.0,E,M,2026-09-25,0,,94.13
1,TFO,2026-05-14,2026-10,80.0,E,M,2026-09-25,0,,94.13
1,TFO,2026-05-14,2026-11,50.0,E,M,2026-10-27,0,,92.09
1,TFO,2026-05-14,2026-11,55.0,E,M,2026-10-27,0,,92.09
1,TFO,2026-05-14,2026-11,80.0,E,M,2026-10-27,0,,92.09
1,TFO,2026-05-14,2026-11,100.0,E,M,2026-10-27,0,,92.09
1,TFO,2026-05-14,2026-12,30.0,E,M,2026-11-26,1.1,0,91.63499999999999
1,TFO,2026-05-14,2026-12,45.0,E,M,2026-11-26,0,9.2,91.63499999999999
1,TFO,2026-05-14,2026-12,50.0,E,M,2026-11-26,0,,91.63499999999999
1,TFO,2026-05-14,2026-12,55.0,E,M,2026-11-26,0,,91.63499999999999
1,TFO,2026-05-14,2026-12,60.0,E,M,2026-11-26,0,,91.63499999999999
1,TFO,2026-05-14,2026-12,80.0,E,M,2026-11-26,0,,91.63499999999999
1,TFO,2026-05-14,2026-12,100.0,E,M,2026-11-26,0,,91.63499999999999
1,TFO,2026-05-14,2027-01,40.0,E,M,2026-12-24,,0,91.285
1,TFO,2026-05-14,2027-01,55.0,E,M,2026-12-24,0,7.45,91.285
1,TFO,2026-05-14,2027-01,60.0,E,M,2026-12-24,0,,91.285
1,TFO,2026-05-14,2027-01,65.0,E,M,2026-12-24,0,,91.285
1,TFO,2026-05-14,2027-01,70.0,E,M,2026-12-24,0,5.45,91.285
1,TFO,2026-05-14,2027-02,55.0,E,M,2027-01-27,0,,45.19
1,TFO,2026-05-14,2027-02,65.0,E,M,2027-01-27,0,,45.19
1,TFO,2026-05-14,2027-03,25.0,E,M,2027-02-24,1.125,0,43.38
1,TFO,2026-05-14,2027-03,28.0,E,M,2027-02-24,0,16.8,43.38
1,TFO,2026-05-14,2027-03,30.0,E,M,2027-02-24,2.55,0,43.38
1,TFO,2026-05-14,2027-03,45.0,E,M,2027-02-24,0,9.8,43.38
1,TFO,2026-05-14,2027-03,60.0,E,M,2027-02-24,0,,43.38
1,TFO,2026-05-14,2027-03,100.0,E,M,2027-02-24,0,,43.38
1,TFO,2026-05-15,2026-06,35.0,E,M,2026-05-27,0.04,0,101.965
1,TFO,2026-05-15,2026-06,37.0,E,M,2026-05-27,0.105,0,101.965
1,TFO,2026-05-15,2026-06,38.0,E,M,2026-05-27,0.155,0,101.965
3,TFO,2026-05-15,2026-06,40.0,E,M,2026-05-27,0.52,10.075,101.965
2,TFO,2026-05-15,2026-06,41.0,E,M,2026-05-27,0.62,0,101.965
2,TFO,2026-05-15,2026-06,42.0,E,M,2026-05-27,0.8,0,101.965
2,TFO,2026-05-15,2026-06,43.0,E,M,2026-05-27,1.28,0,101.965
2,TFO,2026-05-15,2026-06,44.0,E,M,2026-05-27,1.365,0,101.965
3,TFO,2026-05-15,2026-06,45.0,E,M,2026-05-27,1.615,5.87,101.965
1,TFO,2026-05-15,2026-06,46.0,E,M,2026-05-27,1.175,0,101.965
2,TFO,2026-05-15,2026-06,47.0,E,M,2026-05-27,1.775,3.86,101.965
3,TFO,2026-05-15,2026-06,48.0,E,M,2026-05-27,2.36,3.3,101.965
1,TFO,2026-05-15,2026-06,49.0,E,M,2026-05-27,3.0,0,101.965
3,TFO,2026-05-15,2026-06,50.0,E,M,2026-05-27,2.83,5.255000000000001,101.965
3,TFO,2026-05-15,2026-06,51.0,E,M,2026-05-27,3.465,2.57,101.965
2,TFO,2026-05-15,2026-06,52.0,E,M,2026-05-27,0,4.57,101.965
1,TFO,2026-05-15,2026-06,55.0,E,M,2026-05-27,0,1.6,101.965
1,TFO,2026-05-15,2026-06,57.0,E,M,2026-05-27,0,1.15,101.965
1,TFO,2026-05-15,2026-06,58.0,E,M,2026-05-27,0,,101.965
2,TFO,2026-05-15,2026-06,60.0,E,M,2026-05-27,0,1.7200000000000002,101.965
2,TFO,2026-05-15,2026-06,65.0,E,M,2026-05-27,0,0.4,101.965
2,TFO,2026-05-15,2026-06,70.0,E,M,2026-05-27,0,0.585,101.965
1,TFO,2026-05-15,2026-06,75.0,E,M,2026-05-27,0,0.165,101.965
1,TFO,2026-05-15,2026-07,30.0,E,M,2026-06-26,,0,101.66
1,TFO,2026-05-15,2026-07,35.0,E,M,2026-06-26,0.325,0,101.66
1,TFO,2026-05-15,2026-07,36.0,E,M,2026-06-26,0.465,0,101.66
1,TFO,2026-05-15,2026-07,37.0,E,M,2026-06-26,0.58,0,101.66
1,TFO,2026-05-15,2026-07,38.0,E,M,2026-06-26,0.675,0,101.66
2,TFO,2026-05-15,2026-07,40.0,E,M,2026-06-26,2.3,0,101.66
1,TFO,2026-05-15,2026-07,41.0,E,M,2026-06-26,1.475,0,101.66
