'check',contract_code,ts_event,contract_delivery_period,option_strike_price,ex_style,opt_term,option_expiry_date,put_price,call_price,put_volume,call_volume,close_of_future,euro_short_term_rate,selected_option,implied_volatility,ssvi_implied_volatility
check,TFO,2026-04-29,2026-07,65.0,E,M,2026-06-26,0.0,2.1,0,2515,47.47002257954156,1.932,C,0.9003492641386174,0.9808124244795168
check,TFO,2026-04-29,2026-08,33.0,E,M,2026-07-27,0.99,0.0,10,0,47.62137486444149,1.932,P,0.7033885633217719,0.8243435636216074
check,TFO,2026-04-29,2026-08,35.0,E,M,2026-07-27,1.8,0.0,1100,0,47.62137486444149,1.932,P,0.7754971339334674,0.8384554002761466
check,TFO,2026-04-29,2026-08,50.0,E,M,2026-07-27,0.0,6.4,0,50,47.62137486444149,1.932,C,0.7789703508255728,0.9194833730353109
check,TFO,2026-04-29,2026-08,55.0,E,M,2026-07-27,0.0,5.76,0,20,47.62137486444149,1.932,C,0.8884387159899815,0.9399777980122674
check,TFO,2026-04-29,2026-08,60.0,E,M,2026-07-27,0.0,3.35,0,600,47.62137486444149,1.932,C,0.7629676214558754,0.9583117790509555
check,TFO,2026-04-29,2026-08,90.0,E,M,2026-07-27,0.0,1.21,0,275,47.62137486444149,1.932,C,0.9448363432937477,1.039551426779809
check,TFO,2026-04-29,2026-09,45.0,E,M,2026-08-26,0.0,7.52,0,625,47.67364559819413,1.932,C,0.5658931656383536,0.9576248038857758
check,TFO,2026-04-29,2026-09,60.0,E,M,2026-08-26,0.0,3.955,0,525,47.67364559819413,1.932,C,0.7158094814534225,1.0093022613132419
check,TFO,2026-04-29,2026-09,70.0,E,M,2026-08-26,0.0,3.05,0,625,47.67364559819413,1.932,C,0.8093637211143481,1.0359509785544199
check,TFO,2026-04-29,2026-09,75.0,E,M,2026-08-26,0.0,2.535,0,45,47.67364559819413,1.932,C,0.8254307539400911,1.047661930850523
check,TFO,2026-04-29,2026-09,85.0,E,M,2026-08-26,0.0,2.05,0,800,47.67364559819413,1.932,C,0.8890834559514433,1.0685844447791124
check,TFO,2026-04-29,2026-09,100.0,E,M,2026-08-26,0.0,1.55,0,450,47.67364559819413,1.932,C,0.962586766922426,1.0951630194789899
check,TFO,2026-04-29,2026-10,50.0,E,M,2026-09-25,0.0,6.465,0,975,47.60290869980879,1.932,C,0.6032586071858242,0.873238827895922
check,TFO,2026-04-29,2026-10,60.0,E,M,2026-09-25,0.0,4.57,0,950,47.60290869980879,1.932,C,0.6933407407840776,0.9022220826903898
check,TFO,2026-04-29,2026-10,65.0,E,M,2026-09-25,0.0,3.9,0,550,47.60290869980879,1.932,C,0.7258211496755397,0.9146612402075407
check,TFO,2026-04-29,2026-10,70.0,E,M,2026-09-25,0.0,3.43,0,250,47.60290869980879,1.932,C,0.7603060511365978,0.9260315360325085
check,TFO,2026-04-30,2026-06,26.0,E,M,2026-05-27,0.06,0.0,600,0,46.25,1.93,P,1.0084065084008362,0.5281472919941866
check,TFO,2026-04-30,2026-06,30.0,E,M,2026-05-27,0.07378378378378378,0.0,1850,0,46.25,1.93,P,0.8084964946439581,0.614894649643555
check,TFO,2026-04-30,2026-06,31.0,E,M,2026-05-27,0.13,0.0,280,0,46.25,1.93,P,0.8326044209291671,0.6332248462925338
check,TFO,2026-04-30,2026-06,34.0,E,M,2026-05-27,0.27,0.0,100,0,46.25,1.93,P,0.7800269043941744,0.6823605748616636
check,TFO,2026-04-30,2026-06,35.0,E,M,2026-05-27,0.35000000000000003,0.0,190,0,46.25,1.93,P,0.768967402011357,0.697098694337878
check,TFO,2026-04-30,2026-06,37.0,E,M,2026-05-27,0.5575,0.0,1000,0,46.25,1.93,P,0.7427723762893425,0.7245462603275239
check,TFO,2026-04-30,2026-06,38.0,E,M,2026-05-27,0.7,0.0,560,0,46.25,1.93,P,0.7320326288814559,0.7373683242423497
check,TFO,2026-04-30,2026-06,39.0,E,M,2026-05-27,1.15,0.0,1100,0,46.25,1.93,P,0.8075747898769351,0.749653170130044
check,TFO,2026-04-30,2026-06,40.0,E,M,2026-05-27,1.2550000000000001,0.0,1035,0,46.25,1.93,P,0.7628088159750064,0.7614419084512057
check,TFO,2026-04-30,2026-06,45.0,E,M,2026-05-27,3.275,0.0,2101,0,46.25,1.93,P,0.7895608592556783,0.8141000672822672
check,TFO,2026-04-30,2026-06,46.0,E,M,2026-05-27,0.0,4.28,0,270,46.25,1.93,C,0.8258791019934496,0.8235620624816625
check,TFO,2026-04-30,2026-06,47.0,E,M,2026-05-27,4.649000000000001,4.01,250,150,46.25,1.93,P,0.8525702240445806,0.8327186087006999
check,TFO,2026-04-30,2026-06,48.0,E,M,2026-05-27,5.0,0.0,25,0,46.25,1.93,P,0.8052709690019079,0.841587753116863
check,TFO,2026-04-30,2026-06,49.0,E,M,2026-05-27,0.0,3.3,0,250,46.25,1.93,C,0.8767850127502576,0.8501860106052246
check,TFO,2026-04-30,2026-06,50.0,E,M,2026-05-27,0.0,3.36,0,3100,46.25,1.93,C,0.9588463412586441,0.8585285320236845
check,TFO,2026-04-30,2026-06,52.0,E,M,2026-05-27,8.65,0.0,1000,0,46.25,1.93,P,1.0069887879667891,0.8745010056625498
check,TFO,2026-04-30,2026-06,55.0,E,M,2026-05-27,0.0,2.0511837121212118,0,1056,46.25,1.93,C,0.9703000448621187,0.8968567696959434
check,TFO,2026-04-30,2026-06,60.0,E,M,2026-05-27,0.0,1.8454773869346732,0,995,46.25,1.93,C,1.1440120823112736,0.9304896156146019
check,TFO,2026-04-30,2026-06,65.0,E,M,2026-05-27,0.0,0.97,0,300,46.25,1.93,C,1.075432444923018,0.9604020105144254
check,TFO,2026-04-30,2026-06,70.0,E,M,2026-05-27,0.0,0.9169431279620854,0,2110,46.25,1.93,C,1.206357362258229,0.9872976414397857
check,TFO,2026-04-30,2026-06,80.0,E,M,2026-05-27,0.0,0.45,0,250,46.25,1.93,C,1.240945510552663,1.034011423187936
check,TFO,2026-04-30,2026-07,30.0,E,M,2026-06-26,0.347,0.0,125,0,46.21855985412437,1.93,P,0.7516518704766068,0.7722310744902716
check,TFO,2026-04-30,2026-07,33.0,E,M,2026-06-26,0.66,0.0,150,0,46.21855985412437,1.93,P,0.7318045789271779,0.8031409310176252
check,TFO,2026-04-30,2026-07,37.0,E,M,2026-06-26,1.5,0.0,20,0,46.21855985412437,1.93,P,0.7365781632076229,0.8387891831144294
check,TFO,2026-04-30,2026-07,40.0,E,M,2026-06-26,2.695,0.0,975,0,46.21855985412437,1.93,P,0.781113294949897,0.862259700599298
check,TFO,2026-04-30,2026-07,45.0,E,M,2026-06-26,5.5,6.36,400,100,46.21855985412437,1.93,P,0.8615236362010567,0.8965812816651576
check,TFO,2026-04-30,2026-07,47.0,E,M,2026-06-26,0.0,5.775,0,500,46.21855985412437,1.93,C,0.8340603341144118,0.9089321605897294
check,TFO,2026-04-30,2026-07,50.0,E,M,2026-06-26,0.0,5.45,0,655,46.21855985412437,1.93,C,0.9462938329621194,0.9262280058481059
check,TFO,2026-04-30,2026-07,52.0,E,M,2026-06-26,0.0,5.45,0,50,46.21855985412437,1.93,C,1.036878040217765,0.9370289855001341
check,TFO,2026-04-30,2026-07,55.0,E,M,2026-06-26,0.0,3.76,0,350,46.21855985412437,1.93,C,0.9202784613519418,0.9522662588110369
check,TFO,2026-04-30,2026-07,60.0,E,M,2026-06-26,0.0,3.535,0,1155,46.21855985412437,1.93,C,1.0539783559731866,0.9754403894109589
check,TFO,2026-04-30,2026-07,62.0,E,M,2026-06-26,0.0,3.475,0,50,46.21855985412437,1.93,C,1.103750544845823,0.9840340068870818
check,TFO,2026-04-30,2026-07,65.0,E,M,2026-06-26,0.0,2.4859999999999998,0,125,46.21855985412437,1.93,C,1.0269838320134088,0.996289610831018
check,TFO,2026-04-30,2026-07,68.0,E,M,2026-06-26,0.0,2.49,0,5,46.21855985412437,1.93,C,1.0999673166709867,1.0078549437826025
check,TFO,2026-04-30,2026-07,70.0,E,M,2026-06-26,0.0,2.4,0,475,46.21855985412437,1.93,C,1.1295424912405874,1.0152164683628944
check,TFO,2026-04-30,2026-08,30.0,E,M,2026-07-27,0.475,0.0,1475,0,46.44171006711409,1.93,P,0.6600054703949768,0.8117614407298931
check,TFO,2026-04-30,2026-08,33.0,E,M,2026-07-27,0.9523170731707318,0.0,205,0,46.44171006711409,1.93,P,0.6687332350732051,0.8350927024040503
check,TFO,2026-04-30,2026-08,45.0,E,M,2026-07-27,0.0,8.02,0,750,46.44171006711409,1.93,C,0.8074054821850356,0.9069771865096026
check,TFO,2026-04-30,2026-08,50.0,E,M,2026-07-27,0.0,6.7,0,405,46.44171006711409,1.93,C,0.8837542735364032,0.9301606864077117
check,TFO,2026-04-30,2026-08,55.0,E,M,2026-07-27,0.0,4.925,0,900,46.44171006711409,1.93,C,0.859588544554707,0.9506548348192725
check,TFO,2026-04-30,2026-08,90.0,E,M,2026-07-27,0.0,1.88,0,50,46.44171006711409,1.93,C,1.1065637080328794,1.0502895091015552
check,TFO,2026-04-30,2026-08,100.0,E,M,2026-07-27,0.0,1.47,0,100,46.44171006711409,1.93,C,1.1392440873854537,1.0704166483088726
check,TFO,2026-04-30,2026-12,50.0,E,M,2026-11-26,0.0,9.325,0,50,45.90956457663451,1.93,C,0.7742781025206983,0.8292333275757884
check,TFO,2026-04-30,2026-12,60.0,E,M,2026-11-26,0.0,6.6,0,350,45.90956457663451,1.93,C,0.778733361233385,0.8528857330206906
check,TFO,2026-04-30,2026-12,80.0,E,M,2026-11-26,0.0,4.35,0,300,45.90956457663451,1.93,C,0.8637615059171184,0.8889482241103447
check,TFO,2026-04-30,2027-03,35.0,E,M,2027-02-24,5.2,0.0,250,0,44.65,1.93,P,0.6739109567694527,0.8437896799157674
check,TFO,2026-04-30,2027-03,75.0,E,M,2027-02-24,0.0,6.65,0,100,44.65,1.93,C,0.8552919774861866,0.9212150685566541
check,TFO,2026-05-01,2026-06,31.0,E,M,2026-05-27,0.125,0.0,5,0,45.6122416886325,,P,,0.6441874311994488
check,TFO,2026-05-01,2026-06,33.0,E,M,2026-05-27,0.175,0.0,300,0,45.6122416886325,,P,,0.6782090774112088
check,TFO,2026-05-01,2026-06,35.0,E,M,2026-05-27,0.3643153526970954,0.0,1205,0,45.6122416886325,,P,,0.7088053303820137
check,TFO,2026-05-01,2026-06,36.0,E,M,2026-05-27,0.475,0.0,1050,0,45.6122416886325,,P,,0.7230136018452726
check,TFO,2026-05-01,2026-06,37.0,E,M,2026-05-27,0.53,0.0,100,0,45.6122416886325,,P,,0.736579004447826
check,TFO,2026-05-01,2026-06,39.0,E,M,2026-05-27,1.125,0.0,50,0,45.6122416886325,,P,,0.7619873215808189
check,TFO,2026-05-01,2026-06,40.0,E,M,2026-05-27,1.5052727272727273,0.0,2750,0,45.6122416886325,,P,,0.7739185585568672
check,TFO,2026-05-01,2026-06,41.0,E,M,2026-05-27,1.5,0.0,1400,0,45.6122416886325,,P,,0.7853853014443489
check,TFO,2026-05-01,2026-06,42.0,E,M,2026-05-27,2.3,0.0,500,0,45.6122416886325,,P,,0.7964205992580824
check,TFO,2026-05-01,2026-06,43.0,E,M,2026-05-27,2.91,5.95,825,500,45.6122416886325,,P,,0.8070541277713097
check,TFO,2026-05-01,2026-06,44.0,E,M,2026-05-27,3.175,0.0,350,0,45.6122416886325,,P,,0.8173126334704838
check,TFO,2026-05-01,2026-06,45.0,E,M,2026-05-27,3.35,4.045531914893617,700,1175,45.6122416886325,,C,,0.8272203066745412
check,TFO,2026-05-01,2026-06,46.0,E,M,2026-05-27,3.95,3.675,900,50,45.6122416886325,,P,,0.836799096973958
check,TFO,2026-05-01,2026-06,47.0,E,M,2026-05-27,0.0,3.5,0,400,45.6122416886325,,C,,0.8460689813826328
check,TFO,2026-05-01,2026-06,48.0,E,M,2026-05-27,0.0,3.7,0,250,45.6122416886325,,C,,0.8550481934749385
check,TFO,2026-05-01,2026-06,50.0,E,M,2026-05-27,6.7,2.58,500,3775,45.6122416886325,,C,,0.8721999712986859
check,TFO,2026-05-01,2026-06,53.0,E,M,2026-05-27,0.0,2.39,0,250,45.6122416886325,,C,,0.8961229732254458
check,TFO,2026-05-01,2026-06,55.0,E,M,2026-05-27,0.0,1.9475,0,4000,45.6122416886325,,C,,0.9110090740084126
check,TFO,2026-05-01,2026-06,60.0,E,M,2026-05-27,0.0,1.36,0,1050,45.6122416886325,,C,,0.9450675555919379
check,TFO,2026-05-01,2026-06,65.0,E,M,2026-05-27,0.0,0.9249492385786802,0,1970,45.6122416886325,,C,,0.975361142418343
check,TFO,2026-05-01,2026-06,70.0,E,M,2026-05-27,0.0,0.675,0,2120,45.6122416886325,,C,,1.0026014807800154
check,TFO,2026-05-01,2026-06,75.0,E,M,2026-05-27,0.0,0.5,0,3900,45.6122416886325,,C,,1.027318703695949
check,TFO,2026-05-01,2026-07,30.0,E,M,2026-06-26,0.33,0.0,1125,0,45.57805579373762,,P,,0.7837361723428077
check,TFO,2026-05-01,2026-07,35.0,E,M,2026-06-26,0.9899999999999999,0.0,1065,0,45.57805579373762,,P,,0.83333784478872
check,TFO,2026-05-01,2026-07,40.0,E,M,2026-06-26,2.5068965517241377,0.0,1450,0,45.57805579373762,,P,,0.8740969498294734
check,TFO,2026-05-01,2026-07,45.0,E,M,2026-06-26,5.2,6.338333333333333,200,375,45.57805579373762,,C,,0.9085681189191411
check,TFO,2026-05-01,2026-07,50.0,E,M,2026-06-26,0.0,5.0,0,100,45.57805579373762,,C,,0.9383527923659386
check,TFO,2026-05-01,2026-07,55.0,E,M,2026-06-26,0.0,3.925,0,3850,45.57805579373762,,C,,0.9645183215487084
check,TFO,2026-05-01,2026-07,60.0,E,M,2026-06-26,0.0,2.75,0,1400,45.57805579373762,,C,,0.9878101891096149
check,TFO,2026-05-01,2026-07,70.0,E,M,2026-06-26,0.0,2.0,0,1700,45.57805579373762,,C,,1.0277973602042918
check,TFO,2026-05-01,2026-08,30.0,E,M,2026-07-27,0.5,0.0,2200,0,45.732319501496896,,P,,0.8202470476726355
check,TFO,2026-05-01,2026-08,37.0,E,M,2026-07-27,2.3,0.0,100,0,45.732319501496896,,P,,0.8708474999528877
check,TFO,2026-05-01,2026-08,40.0,E,M,2026-07-27,0.0,9.355,0,300,45.732319501496896,,C,,0.8889425828020773
check,TFO,2026-05-01,2026-08,50.0,E,M,2026-07-27,0.0,5.875,0,400,45.732319501496896,,C,,0.9388500405263897
check,TFO,2026-05-01,2026-10,40.0,E,M,2026-09-25,4.525,0.0,350,0,45.393929381140325,,P,,0.850123259272006
check,TFO,2026-05-01,2027-01,40.0,E,M,2026-12-24,6.8,0.0,550,0,45.07336847775897,,P,,0.7846164992651958
check,TFO,2026-05-01,2027-03,50.0,E,M,2027-02-24,0.0,9.6,0,250,42.855,,C,,0.8865005904871717
check,TFO,2026-05-01,2027-04,50.0,E,M,2027-03-25,0.0,5.5,0,100,37.375,,C,,0.8595597675261697
check,TFO,2026-05-04,2026-06,34.0,E,M,2026-05-27,0.205,0.0,10,0,49.000228382069764,1.932,P,0.9031739800126832,0.6446110298474892
check,TFO,2026-05-04,2026-06,37.0,E,M,2026-05-27,0.49000000000000005,0.0,40,0,49.000228382069764,1.932,P,0.9026351147511471,0.6932465455893969
check,TFO,2026-05-04,2026-06,40.0,E,M,2026-05-27,0.95,0.0,100,0,49.000228382069764,1.932,P,0.8854229062370969,0.7353613686242342
check,TFO,2026-05-04,2026-06,45.0,E,M,2026-05-27,0.0,4.96,0,150,49.000228382069764,1.932,C,0.5129314055965556,0.794897378131086
check,TFO,2026-05-04,2026-06,47.0,E,M,2026-05-27,0.0,5.0,0,5,49.000228382069764,1.932,C,0.8104669553604238,0.8158084883663981
check,TFO,2026-05-04,2026-06,50.0,E,M,2026-05-27,0.0,3.4007246376811593,0,2070,49.000228382069764,1.932,C,0.7790651064117091,0.8446903093683789
check,TFO,2026-05-04,2026-06,51.0,E,M,2026-05-27,0.0,3.35,0,25,49.000228382069764,1.932,C,0.8510586020456331,0.8537313569653118
check,TFO,2026-05-04,2026-06,55.0,E,M,2026-05-27,0.0,2.0285185185185184,0,135,49.000228382069764,1.932,C,0.8423005820325669,0.887374780907606
check,TFO,2026-05-04,2026-06,60.0,E,M,2026-05-27,0.0,1.4975,0,480,49.000228382069764,1.932,C,0.968089046365188,0.9246501701421795
check,TFO,2026-05-04,2026-06,65.0,E,M,2026-05-27,0.0,1.1517241379310346,0,145,49.000228382069764,1.932,C,1.0722957289107258,0.9576766086063162
check,TFO,2026-05-04,2026-06,70.0,E,M,2026-05-27,0.0,0.9049999999999999,0,400,49.000228382069764,1.932,C,1.1586718266746086,0.9872810665051536
check,TFO,2026-05-04,2026-06,75.0,E,M,2026-05-27,0.0,0.685,0,600,49.000228382069764,1.932,C,1.2156455329699674,1.0140734653286951
check,TFO,2026-05-04,2026-06,120.0,E,M,2026-05-27,0.0,0.25,0,80,49.000228382069764,1.932,C,1.7458508814364433,1.1806351844049872
check,TFO,2026-05-04,2026-07,30.0,E,M,2026-06-26,0.275,0.0,500,0,48.53999091578689,1.932,P,0.7999163305625845,0.7838693331692705
check,TFO,2026-05-04,2026-07,35.0,E,M,2026-06-26,0.85,0.0,500,0,48.53999091578689,1.932,P,0.7899257433936828,0.8361367295567201
check,TFO,2026-05-04,2026-07,55.0,E,M,2026-06-26,0.0,3.725,0,10,48.53999091578689,1.932,C,0.8176004708138794,0.9737547882888739
check,TFO,2026-05-04,2026-07,68.0,E,M,2026-06-26,0.0,2.74,0,15,48.53999091578689,1.932,C,1.0799888602913938,1.0321622245914137
check,TFO,2026-05-04,2026-08,70.0,E,M,2026-07-27,0.0,3.0,0,240,48.33622365737593,1.932,C,0.935484950987112,1.0159049536223397
check,TFO,2026-05-04,2026-09,25.0,E,M,2026-08-26,0.23,0.0,200,0,48.365842135906185,1.932,P,0.692753444971748,0.8576906593968455
check,TFO,2026-05-04,2026-09,75.0,E,M,2026-08-26,0.0,3.5,0,25,48.365842135906185,1.932,C,0.9334826284554847,1.0679014237980866
check,TFO,2026-05-04,2026-09,100.0,E,M,2026-08-26,0.0,1.91,0,25,48.365842135906185,1.932,C,1.0233773674505529,1.1165397783929598
check,TFO,2026-05-05,2026-06,30.0,E,M,2026-05-27,0.05322580645161291,0.0,1550,0,46.40990866742472,1.932,P,0.8566455370576125,0.6145304074749585
check,TFO,2026-05-05,2026-06,33.0,E,M,2026-05-27,0.135,0.0,200,0,46.40990866742472,1.932,P,0.8105812731464841,0.6738408451091223
check,TFO,2026-05-05,2026-06,35.0,E,M,2026-05-27,0.2,0.0,1450,0,46.40990866742472,1.932,P,0.7517003820821339,0.7081116966854399
check,TFO,2026-05-05,2026-06,37.0,E,M,2026-05-27,0.37,0.0,700,0,46.40990866742472,1.932,P,0.7366226337852863,0.739081011468851
check,TFO,2026-05-05,2026-06,39.0,E,M,2026-05-27,0.695,0.0,200,0,46.40990866742472,1.932,P,0.7432045413713189,0.7673082118445175
check,TFO,2026-05-05,2026-06,40.0,E,M,2026-05-27,0.9845070422535211,0.0,710,0,46.40990866742472,1.932,P,0.7687719752930283,0.7805314417963539
check,TFO,2026-05-05,2026-06,42.0,E,M,2026-05-27,1.5502850356294537,0.0,2105,0,46.40990866742472,1.932,P,0.7677480039488844,0.8054190641914852
check,TFO,2026-05-05,2026-06,43.0,E,M,2026-05-27,1.81,0.0,2500,0,46.40990866742472,1.932,P,0.7446234808818503,0.8171579653845661
check,TFO,2026-05-05,2026-06,44.0,E,M,2026-05-27,2.3,0.0,5,0,46.40990866742472,1.932,P,0.7675302521262884,0.8284702086491338
check,TFO,2026-05-05,2026-06,45.0,E,M,2026-05-27,2.880019305019305,0.0,2590,0,46.40990866742472,1.932,P,0.7981175339186779,0.8393842264925603
check,TFO,2026-05-05,2026-06,47.0,E,M,2026-05-27,4.17,0.0,1000,0,46.40990866742472,1.932,P,0.854144617164953,0.8601180192797212
check,TFO,2026-05-05,2026-06,48.0,E,M,2026-05-27,4.32,0.0,1000,0,46.40990866742472,1.932,P,0.7587718016959927,0.8699823265831831
check,TFO,2026-05-05,2026-06,50.0,E,M,2026-05-27,0.0,3.527659574468085,0,3525,46.40990866742472,1.932,C,1.0849466997958435,0.8888027703307324
check,TFO,2026-05-05,2026-06,51.0,E,M,2026-05-27,0.0,3.48,0,25,46.40990866742472,1.932,C,1.1478157790360113,0.8977928696302806
check,TFO,2026-05-05,2026-06,52.0,E,M,2026-05-27,0.0,2.75,0,30,46.40990866742472,1.932,C,1.0507114171865801,0.9065232453335362
check,TFO,2026-05-05,2026-06,54.0,E,M,2026-05-27,0.0,2.26,0,50,46.40990866742472,1.932,C,1.0586355279891186,0.9232588564952775
check,TFO,2026-05-05,2026-06,55.0,E,M,2026-05-27,0.0,2.2772037914691943,0,2110,46.40990866742472,1.932,C,1.1197739264075555,0.9312885814117432
check,TFO,2026-05-05,2026-06,56.0,E,M,2026-05-27,0.0,2.34,0,25,46.40990866742472,1.932,C,1.1899886951622034,0.9391077575488457
check,TFO,2026-05-05,2026-06,60.0,E,M,2026-05-27,0.0,1.844736842105263,0,475,46.40990866742472,1.932,C,1.2568099782688238,0.9684715782058354
check,TFO,2026-05-05,2026-06,65.0,E,M,2026-05-27,0.0,0.9763636363636363,0,110,46.40990866742472,1.932,C,1.1851616942929895,1.001472732384632
check,TFO,2026-05-05,2026-06,70.0,E,M,2026-05-27,0.0,0.6118421052631579,0,950,46.40990866742472,1.932,C,1.1951627122798865,1.0310956029661802
check,TFO,2026-05-05,2026-06,75.0,E,M,2026-05-27,0.0,0.45764150943396226,0,1325,46.40990866742472,1.932,C,1.250419567281626,1.0579354626443884
check,TFO,2026-05-05,2026-06,80.0,E,M,2026-05-27,0.0,0.42,0,350,46.40990866742472,1.932,C,1.3485627899521584,1.082445250085473
check,TFO,2026-05-05,2026-06,100.0,E,M,2026-05-27,0.0,0.205,0,25,46.40990866742472,1.932,C,1.5461727402946832,1.1632430868781143
check,TFO,2026-05-05,2026-07,40.0,E,M,2026-06-26,2.27,0.0,510,0,47.171796506317555,1.932,P,0.7839133600756355,0.896392024756183
check,TFO,2026-05-05,2026-07,53.0,E,M,2026-06-26,0.0,4.6,0,5,47.171796506317555,1.932,C,0.9466628235686966,0.9806528115751225
check,TFO,2026-05-05,2026-07,55.0,E,M,2026-06-26,0.0,3.95,0,870,47.171796506317555,1.932,C,0.936709565652633,0.9912205261154619
check,TFO,2026-05-05,2026-07,60.0,E,M,2026-06-26,0.0,3.75,0,10,47.171796506317555,1.932,C,1.086190438970007,1.0156190821808457
check,TFO,2026-05-05,2026-07,65.0,E,M,2026-06-26,0.0,3.08,0,20,47.171796506317555,1.932,C,1.130599315341933,1.0375646523957018
check,TFO,2026-05-05,2026-07,90.0,E,M,2026-06-26,0.0,1.23,0,50,47.171796506317555,1.932,C,1.259413418916721,1.1224309555592513
check,TFO,2026-05-05,2026-08,30.0,E,M,2026-07-27,0.39,0.0,350,0,47.08983952282894,1.932,P,0.6614648766491961,0.7152399642596386
check,TFO,2026-05-05,2026-08,38.0,E,M,2026-07-27,2.23,0.0,350,0,47.08983952282894,1.932,P,0.7124179699784855,0.7759699585420281
check,TFO,2026-05-05,2026-08,40.0,E,M,2026-07-27,3.23,0.0,300,0,47.08983952282894,1.932,P,0.7556302970305625,0.7885473940734877
check,TFO,2026-05-05,2026-08,50.0,E,M,2026-07-27,0.0,6.3,0,1350,47.08983952282894,1.932,C,0.8273177801911552,0.84112575411197
check,TFO,2026-05-05,2026-08,60.0,E,M,2026-07-27,0.0,4.2,0,1550,47.08983952282894,1.932,C,0.9141222212999448,0.8818041444274128
check,TFO,2026-05-05,2026-08,200.0,E,M,2026-07-27,0.0,0.41,0,25,47.08983952282894,1.932,C,1.4401504994555523,1.1141156199077162
check,TFO,2026-05-05,2026-09,47.0,E,M,2026-08-26,0.0,8.04,0,300,47.097080564406006,1.932,C,0.7597806182787904,0.9931953545170065
check,TFO,2026-05-05,2026-09,50.0,E,M,2026-08-26,0.0,7.4,0,550,47.097080564406006,1.932,C,0.8115214635152523,1.0047166956617748
check,TFO,2026-05-05,2026-09,75.0,E,M,2026-08-26,0.0,3.4,0,1125,47.097080564406006,1.932,C,0.9663967718651391,1.0772220306324798
check,TFO,2026-05-05,2026-09,100.0,E,M,2026-08-26,0.0,2.1,0,1325,47.097080564406006,1.932,C,1.0883230536231785,1.1258779319303482
check,TFO,2026-05-05,2026-09,125.0,E,M,2026-08-26,0.0,1.4,0,50,47.097080564406006,1.932,C,1.1634851886138682,1.1622333421413178
check,TFO,2026-05-05,2026-09,200.0,E,M,2026-08-26,0.0,0.53,0,50,47.097080564406006,1.932,C,1.282523741107038,1.2353474258829629
check,TFO,2026-05-05,2026-10,40.0,E,M,2026-09-25,4.425,0.0,1165,0,46.82477216804885,1.932,P,0.6971412453022834,0.8566262298989794
check,TFO,2026-05-05,2026-10,50.0,E,M,2026-09-25,0.0,8.75,0,1240,46.82477216804885,1.932,C,0.8480690365205247,0.8940842052310948
check,TFO,2026-05-05,2026-10,55.0,E,M,2026-09-25,0.0,6.43,0,250,46.82477216804885,1.932,C,0.7857332838366069,0.90962260640299
check,TFO,2026-05-05,2026-10,60.0,E,M,2026-09-25,0.0,5.5,0,1874,46.82477216804885,1.932,C,0.8168974831879411,0.9235838786695513
check,TFO,2026-05-05,2026-10,70.0,E,M,2026-09-25,0.0,4.8,0,1854,46.82477216804885,1.932,C,0.929389904180768,0.9478213760242258
check,TFO,2026-05-05,2027-01,25.0,E,M,2026-12-24,0.59,0.0,57,0,46.39069818304172,1.932,P,0.5741124741349461,0.7164275053911662
check,TFO,2026-05-05,2027-01,35.0,E,M,2026-12-24,3.37,0.0,1047,0,46.39069818304172,1.932,P,0.6244815937790602,0.7619726655196459
check,TFO,2026-05-05,2027-01,43.0,E,M,2026-12-24,0.0,11.25,0,50,46.39069818304172,1.932,C,0.6546839211767133,0.7885726416442201
check,TFO,2026-05-05,2027-01,55.0,E,M,2026-12-24,0.0,8.725,0,100,46.39069818304172,1.932,C,0.7797591880915763,0.8192679584599614
check,TFO,2026-05-05,2027-01,65.0,E,M,2026-12-24,0.0,7.14,0,285,46.39069818304172,1.932,C,0.8349830932672707,0.8394737256747785
check,TFO,2026-05-05,2027-01,85.0,E,M,2026-12-24,0.0,4.72,0,50,46.39069818304172,1.932,C,0.8816071836095459,0.8709563860634669
check,TFO,2026-05-05,2027-02,25.0,E,M,2027-01-27,0.8424999999999999,0.0,114,0,45.86407899526756,1.932,P,0.5839631445298029,0.8525814051284373
check,TFO,2026-05-05,2027-02,35.0,E,M,2027-01-27,4.312323369565217,0.0,1104,0,45.86407899526756,1.932,P,0.6590246524355177,0.8913915618574532
check,TFO,2026-05-05,2027-02,55.0,E,M,2027-01-27,0.0,9.450632911392404,0,237,45.86407899526756,1.932,C,0.7906868719170458,0.9410645342510033
check,TFO,2026-05-05,2027-02,65.0,E,M,2027-01-27,0.0,7.801184834123221,0,422,45.86407899526756,1.932,C,0.8359961820907299,0.9587849417933811
check,TFO,2026-05-06,2026-06,30.0,E,M,2026-05-27,0.1,0.0,200,0,43.87938807280856,1.931,P,0.8697444959137319,0.5381410570123006
check,TFO,2026-05-06,2026-06,33.0,E,M,2026-05-27,0.2625,0.0,600,0,43.87938807280856,1.931,P,0.8360683253920543,0.5991543191969707
check,TFO,2026-05-06,2026-06,34.0,E,M,2026-05-27,0.395,0.0,10,0,43.87938807280856,1.931,P,0.8524891897643065,0.6170926700123932
check,TFO,2026-05-06,2026-06,35.0,E,M,2026-05-27,0.5131750339213026,0.0,3685,0,43.87938807280856,1.931,P,0.8414695524553157,0.6340471417231776
