'check',contract_code,ts_event,contract_delivery_period,option_strike_price,ex_style,opt_term,option_expiry_date,put_price,call_price,put_volume,call_volume,close_of_future,euro_short_term_rate,selected_option,implied_volatility,ssvi_implied_volatility,,,ts_event,20.04.26,,,
check,TFO,05.05.26,2027-01,35,E,M,24.12.26,3.37,0,1047,0,46.39069818,1.932,P,0.624481594,0.761972666,,,,,,,
check,TFO,05.05.26,2027-01,43,E,M,24.12.26,0,11.25,0,50,46.39069818,1.932,C,0.654683921,0.788572642,,,,,,,
check,TFO,05.05.26,2027-01,55,E,M,24.12.26,0,8.725,0,100,46.39069818,1.932,C,0.779759188,0.819267958,,,,,,,
check,TFO,05.05.26,2027-01,65,E,M,24.12.26,0,7.14,0,285,46.39069818,1.932,C,0.834983093,0.839473726,,,,,,,
check,TFO,05.05.26,2027-01,85,E,M,24.12.26,0,4.72,0,50,46.39069818,1.932,C,0.881607184,0.870956386,,,,,,,
check,TFO,05.05.26,2027-02,25,E,M,27.01.27,0.8425,0,114,0,45.864079,1.932,P,0.583963145,0.852581405,,,,,,,
check,TFO,05.05.26,2027-02,35,E,M,27.01.27,4.31232337,0,1104,0,45.864079,1.932,P,0.659024652,0.891391562,,,,,,,
check,TFO,05.05.26,2027-02,55,E,M,27.01.27,0,9.450632911,0,237,45.864079,1.932,C,0.790686872,0.941064534,,,,,,,
check,TFO,05.05.26,2027-02,65,E,M,27.01.27,0,7.801184834,0,422,45.864079,1.932,C,0.835996182,0.958784942,,,,,,,
check,TFO,06.05.26,2026-06,30,E,M,27.05.26,0.1,0,200,0,43.87938807,1.931,P,0.869744496,0.538141057,,,,,,,
check,TFO,06.05.26,2026-06,33,E,M,27.05.26,0.2625,0,600,0,43.87938807,1.931,P,0.836068325,0.599154319,,,,,,,
check,TFO,06.05.26,2026-06,34,E,M,27.05.26,0.395,0,10,0,43.87938807,1.931,P,0.85248919,0.61709267,,,,,,,
check,TFO,06.05.26,2026-06,35,E,M,27.05.26,0.513175034,0,3685,0,43.87938807,1.931,P,0.841469552,0.634047142,,,,,,,
check,TFO,06.05.26,2026-06,36,E,M,27.05.26,0.8,0,650,0,43.87938807,1.931,P,0.890510779,0.650117372,,,,,,,
check,TFO,06.05.26,2026-06,37,E,M,27.05.26,0.740253054,0,2865,0,43.87938807,1.931,P,0.783972461,0.665388514,,,,,,,
check,TFO,06.05.26,2026-06,38,E,M,27.05.26,1.2,0,625,0,43.87938807,1.931,P,0.862395003,0.679933924,,,,,,,
check,TFO,06.05.26,2026-06,39,E,M,27.05.26,0.906304348,0,115,0,43.87938807,1.931,P,0.677519942,0.693817256,,,,,,,
check,TFO,06.05.26,2026-06,40,E,M,27.05.26,1.500654045,0,2905,0,43.87938807,1.931,P,0.767808098,0.707094111,,,,,,,
check,TFO,06.05.26,2026-06,41,E,M,27.05.26,2.33,0,1000,0,43.87938807,1.931,P,0.890567915,0.719813352,,,,,,,
check,TFO,06.05.26,2026-06,42,E,M,27.05.26,2.85,4.5,4600,165,43.87938807,1.931,P,0.911568438,0.732018157,,,,,,,
check,TFO,06.05.26,2026-06,43,E,M,27.05.26,3.075,2.79,500,50,43.87938807,1.931,P,0.848844923,0.743746873,,,,,,,
check,TFO,06.05.26,2026-06,44,E,M,27.05.26,3.675,2.936190476,225,525,43.87938807,1.931,C,0.708308791,0.755033718,,,,,,,
check,TFO,06.05.26,2026-06,45,E,M,27.05.26,4.486481481,3.240384615,1350,5200,43.87938807,1.931,C,0.884667412,0.765909355,,,,,,,
check,TFO,06.05.26,2026-06,46,E,M,27.05.26,0,3.611894273,0,1135,43.87938807,1.931,C,1.06731095,0.776401373,,,,,,,
check,TFO,06.05.26,2026-06,47,E,M,27.05.26,4.7,2.209090909,100,330,43.87938807,1.931,C,0.814954928,0.786534684,,,,,,,
check,TFO,06.05.26,2026-06,48,E,M,27.05.26,0,1.62,0,1200,43.87938807,1.931,C,0.743209199,0.796331863,,,,,,,
check,TFO,06.05.26,2026-06,50,E,M,27.05.26,8.79,1.979020055,1250,5485,43.87938807,1.931,C,0.974339492,0.814998102,,,,,,,
check,TFO,06.05.26,2026-06,55,E,M,27.05.26,0,1.20819209,0,1770,43.87938807,1.931,C,1.035954339,0.85701997,,,,,,,
check,TFO,06.05.26,2026-06,60,E,M,27.05.26,0,0.809157895,0,475,43.87938807,1.931,C,1.110928431,0.893679407,,,,,,,
check,TFO,06.05.26,2026-06,65,E,M,27.05.26,0,0.44109589,0,365,43.87938807,1.931,C,1.110259375,0.926134972,,,,,,,
check,TFO,06.05.26,2026-06,70,E,M,27.05.26,0,0.51,0,75,43.87938807,1.931,C,1.301388424,0.95520996,,,,,,,
check,TFO,06.05.26,2026-06,80,E,M,27.05.26,0,0.2,0,300,43.87938807,1.931,C,1.310856459,1.005494097,,,,,,,
check,TFO,06.05.26,2026-07,28,E,M,26.06.26,0.16,0,2350,0,43.86120588,1.931,P,0.703402526,0.80719534,,,,,,,
check,TFO,06.05.26,2026-07,30,E,M,26.06.26,0.225,0,50,0,43.86120588,1.931,P,0.655912351,0.831157299,,,,,,,
check,TFO,06.05.26,2026-07,33,E,M,26.06.26,0.85,0,1705,0,43.86120588,1.931,P,0.752816258,0.863202899,,,,,,,
check,TFO,06.05.26,2026-07,34,E,M,26.06.26,0.675,0,100,0,43.86120588,1.931,P,0.644611436,0.873005741,,,,,,,
check,TFO,06.05.26,2026-07,35,E,M,26.06.26,1.075,0,700,0,43.86120588,1.931,P,0.700264728,0.88242318,,,,,,,
check,TFO,06.05.26,2026-07,37,E,M,26.06.26,1.625,0,200,0,43.86120588,1.931,P,0.705497237,0.900208636,,,,,,,
check,TFO,06.05.26,2026-07,38,E,M,26.06.26,1.898780488,0,205,0,43.86120588,1.931,P,0.697050072,0.908623509,,,,,,,
check,TFO,06.05.26,2026-07,40,E,M,26.06.26,2.875,0,690,0,43.86120588,1.931,P,0.737975854,0.924598421,,,,,,,
check,TFO,06.05.26,2026-07,42,E,M,26.06.26,4.23,0,75,0,43.86120588,1.931,P,0.81011167,0.939547418,,,,,,,
check,TFO,06.05.26,2026-07,44,E,M,26.06.26,5.275,0,100,0,43.86120588,1.931,P,0.808073057,0.953587258,,,,,,,
check,TFO,06.05.26,2026-07,45,E,M,26.06.26,7.135,4.89,300,1300,43.86120588,1.931,C,0.817110054,0.960297574,,,,,,,
check,TFO,06.05.26,2026-07,50,E,M,26.06.26,11,0,280,0,43.86120588,1.931,P,1.100623062,0.991163511,,,,,,,
check,TFO,06.05.26,2026-07,55,E,M,26.06.26,0,2.7,0,335,43.86120588,1.931,C,0.937639857,1.018293122,,,,,,,
check,TFO,06.05.26,2026-07,60,E,M,26.06.26,0,2.041304348,0,690,43.86120588,1.931,C,0.978534291,1.04245357,,,,,,,
check,TFO,06.05.26,2026-07,65,E,M,26.06.26,0,1.3,0,130,43.86120588,1.931,C,0.953663503,1.064201475,,,,,,,
check,TFO,06.05.26,2026-08,31.5,E,M,27.07.26,0.895,0,15,0,43.81887609,1.931,P,0.674357377,0.726658991,,,,,,,
check,TFO,06.05.26,2026-08,35,E,M,27.07.26,1.8,0,50,0,43.81887609,1.931,P,0.688280896,0.75357265,,,,,,,
check,TFO,06.05.26,2026-08,40,E,M,27.07.26,3.825,0,340,0,43.81887609,1.931,P,0.711728366,0.786393969,,,,,,,
check,TFO,06.05.26,2026-08,55,E,M,27.07.26,0,3.485,0,10,43.81887609,1.931,C,0.841855475,0.859725282,,,,,,,
check,TFO,06.05.26,2026-08,70,E,M,27.07.26,0,2,0,240,43.81887609,1.931,C,0.963025447,0.911401204,,,,,,,
check,TFO,06.05.26,2026-09,25,E,M,26.08.26,0.2,0,100,0,43.76087019,1.931,P,0.601818543,0.886672806,,,,,,,
check,TFO,06.05.26,2026-09,42,E,M,26.08.26,0,8.04,0,400,43.76087019,1.931,C,0.745395284,0.990255778,,,,,,,
check,TFO,06.05.26,2026-09,50,E,M,26.08.26,0,5.76,0,950,43.76087019,1.931,C,0.821723289,1.022766682,,,,,,,
check,TFO,06.05.26,2026-09,55,E,M,26.08.26,0,3.5,0,75,43.76087019,1.931,C,0.722143764,1.040117149,,,,,,,
check,TFO,06.05.26,2027-01,75,E,M,24.12.26,0,3.85,0,175,43.11908611,1.931,C,0.799879704,0.866800631,,,,,,,
check,TFO,07.05.26,2026-06,25,E,M,27.05.26,0.035,0,500,0,45.00975989,1.93,P,1.110928058,0.386166304,,,,,,,
check,TFO,07.05.26,2026-06,30,E,M,27.05.26,0.076825397,0,3150,0,45.00975989,1.93,P,0.896899686,0.533603259,,,,,,,
check,TFO,07.05.26,2026-06,34,E,M,27.05.26,0.26,0,500,0,45.00975989,1.93,P,0.838975254,0.616703795,,,,,,,
check,TFO,07.05.26,2026-06,35,E,M,27.05.26,0.351296296,0,3780,0,45.00975989,1.93,P,0.831286469,0.634485626,,,,,,,
check,TFO,07.05.26,2026-06,37,E,M,27.05.26,0.65,0,100,0,45.00975989,1.93,P,0.834322902,0.667305712,,,,,,,
check,TFO,07.05.26,2026-06,38,E,M,27.05.26,0.91745098,0,5100,0,45.00975989,1.93,P,0.859884786,0.682516717,,,,,,,
check,TFO,07.05.26,2026-06,39,E,M,27.05.26,1.3,0,2000,0,45.00975989,1.93,P,0.904160229,0.697024012,,,,,,,
check,TFO,07.05.26,2026-06,40,E,M,27.05.26,1.56,0,250,0,45.00975989,1.93,P,0.891474095,0.710887746,,,,,,,
check,TFO,07.05.26,2026-06,42,E,M,27.05.26,2.6,4,1650,25,45.00975989,1.93,P,0.973159026,0.736889195,,,,,,,
check,TFO,07.05.26,2026-06,43,E,M,27.05.26,3.08,3.5,2350,75,45.00975989,1.93,P,0.982481662,0.749114594,,,,,,,
check,TFO,07.05.26,2026-06,44,E,M,27.05.26,3.7,3.2,5,75,45.00975989,1.93,C,0.635967675,0.760873531,,,,,,,
check,TFO,07.05.26,2026-06,45,E,M,27.05.26,4.2,2.875,200,660,45.00975989,1.93,C,0.678532879,0.772198828,,,,,,,
check,TFO,07.05.26,2026-06,46,E,M,27.05.26,0,2.6,0,25,45.00975989,1.93,C,0.718695273,0.783119966,,,,,,,
check,TFO,07.05.26,2026-06,47,E,M,27.05.26,0,2.35,0,400,45.00975989,1.93,C,0.75308911,0.793663527,,,,,,,
check,TFO,07.05.26,2026-06,48,E,M,27.05.26,8.38,2.08,50,50,45.00975989,1.93,PC,,0.803853565,,,,,,,
check,TFO,07.05.26,2026-06,50,E,M,27.05.26,8,1.632378641,300,515,45.00975989,1.93,C,0.807662773,0.823258467,,,,,,,
check,TFO,07.05.26,2026-06,52,E,M,27.05.26,0,1.3,0,25,45.00975989,1.93,C,0.843247519,0.841487283,,,,,,,
check,TFO,07.05.26,2026-06,55,E,M,27.05.26,0,0.990967742,0,465,45.00975989,1.93,C,0.910018969,0.86689969,,,,,,,
check,TFO,07.05.26,2026-06,60,E,M,27.05.26,0,0.63,0,15,45.00975989,1.93,C,0.992921933,0.904927723,,,,,,,
check,TFO,07.05.26,2026-06,65,E,M,27.05.26,0,0.415555556,0,225,45.00975989,1.93,C,1.062453215,0.938564609,,,,,,,
check,TFO,07.05.26,2026-06,70,E,M,27.05.26,0,0.355,0,590,45.00975989,1.93,C,1.175634578,0.968676096,,,,,,,
check,TFO,07.05.26,2026-06,75,E,M,27.05.26,0,0.225,0,50,45.00975989,1.93,C,1.202251841,0.995897712,,,,,,,
check,TFO,07.05.26,2026-06,85,E,M,27.05.26,0,0.13,0,50,45.00975989,1.93,C,1.307473913,1.043482886,,,,,,,
check,TFO,07.05.26,2026-07,24,E,M,26.06.26,0.06,0,200,0,45.45,1.93,P,0.816487354,0.744817573,,,,,,,
check,TFO,07.05.26,2026-07,30,E,M,26.06.26,0.245,0,1750,0,45.45,1.93,P,0.720782561,0.827031669,,,,,,,
check,TFO,07.05.26,2026-07,33,E,M,26.06.26,0.615,0,50,0,45.45,1.93,P,0.739465973,0.859847325,,,,,,,
check,TFO,07.05.26,2026-07,35,E,M,26.06.26,0.990019392,0,7735,0,45.45,1.93,P,0.746232576,0.879514718,,,,,,,
check,TFO,07.05.26,2026-07,37,E,M,26.06.26,1.65,0,200,0,45.45,1.93,P,0.787081496,0.897704705,,,,,,,
check,TFO,07.05.26,2026-07,38,E,M,26.06.26,1.9,0,9500,0,45.45,1.93,P,0.777142186,0.906308027,,,,,,,
check,TFO,07.05.26,2026-07,40,E,M,26.06.26,3.075,6.45,780,1650,45.45,1.93,C,0.45395216,0.922635689,,,,,,,
check,TFO,07.05.26,2026-07,43,E,M,26.06.26,4.5,0,100,0,45.45,1.93,P,0.876863373,0.945188887,,,,,,,
check,TFO,07.05.26,2026-07,44,E,M,26.06.26,5.325,0,100,0,45.45,1.93,P,0.926176412,0.952248752,,,,,,,
check,TFO,07.05.26,2026-07,45,E,M,26.06.26,6.1,4.55,3100,2600,45.45,1.93,P,0.9621194,0.959100784,,,,,,,
check,TFO,07.05.26,2026-07,47,E,M,26.06.26,0,4.075,0,175,45.45,1.93,C,0.699698439,0.972225151,,,,,,,
check,TFO,07.05.26,2026-07,50,E,M,26.06.26,0,3.3,0,2700,45.45,1.93,C,0.744047415,0.99060595,,,,,,,
check,TFO,07.05.26,2026-07,55,E,M,26.06.26,0,2.47,0,2900,45.45,1.93,C,0.82199332,1.01828128,,,,,,,
check,TFO,07.05.26,2026-07,60,E,M,26.06.26,0,1.851648352,0,1820,45.45,1.93,C,0.876618364,1.04291595,,,,,,,
check,TFO,07.05.26,2026-07,65,E,M,26.06.26,0,1.453378378,0,740,45.45,1.93,C,0.930829513,1.065081851,,,,,,,
check,TFO,07.05.26,2026-07,70,E,M,26.06.26,0,1.115,0,515,45.45,1.93,C,0.965949879,1.085206052,,,,,,,
check,TFO,07.05.26,2026-08,45,E,M,27.07.26,0,5.59,0,350,45.30509065,1.93,C,0.63291742,0.811435495,,,,,,,
check,TFO,07.05.26,2026-08,60,E,M,27.07.26,0,2.925,0,550,45.30509065,1.93,C,0.84181287,0.876847028,,,,,,,
check,TFO,07.05.26,2026-09,38,E,M,26.08.26,3.52,0,20,0,45.151622,1.93,P,0.725858997,0.969389408,,,,,,,
check,TFO,07.05.26,2026-09,45,E,M,26.08.26,0,6.34,0,350,45.151622,1.93,C,0.623263421,1.001857406,,,,,,,
check,TFO,07.05.26,2026-09,65,E,M,26.08.26,0,3.07,0,550,45.151622,1.93,C,0.836816427,1.069136112,,,,,,,
check,TFO,07.05.26,2026-10,44,E,M,25.09.26,0,7.3,0,350,44.9915129,1.93,C,0.606049111,0.885731959,,,,,,,
check,TFO,07.05.26,2026-10,50,E,M,25.09.26,0,5.315,0,180,44.9915129,1.93,C,0.635970654,0.906992332,,,,,,,
check,TFO,07.05.26,2026-10,55,E,M,25.09.26,0,4.4,0,100,44.9915129,1.93,C,0.682557874,0.922530814,,,,,,,
check,TFO,07.05.26,2026-10,70,E,M,25.09.26,0,3,0,80,44.9915129,1.93,C,0.814011259,0.960744278,,,,,,,
check,TFO,07.05.26,2026-10,75,E,M,25.09.26,0,2.625,0,80,44.9915129,1.93,C,0.839109816,0.971404267,,,,,,,
check,TFO,08.05.26,2026-06,33,E,M,27.05.26,0.15,0,1200,0,43.71083957,1.929,P,0.767632429,0.632361161,,,,,,,
check,TFO,08.05.26,2026-06,35,E,M,27.05.26,0.30047619,0,3150,0,43.71083957,1.929,P,0.750051456,0.668915519,,,,,,,
check,TFO,08.05.26,2026-06,36,E,M,27.05.26,0.4,0,750,0,43.71083957,1.929,P,0.734687894,0.685755122,,,,,,,
check,TFO,08.05.26,2026-06,37,E,M,27.05.26,0.515,0,100,0,43.71083957,1.929,P,0.714407575,0.701759612,,,,,,,
check,TFO,08.05.26,2026-06,39,E,M,27.05.26,0.95,0,250,0,43.71083957,1.929,P,0.714679205,0.731558942,,,,,,,
check,TFO,08.05.26,2026-06,40,E,M,27.05.26,1.300441501,0,4530,0,43.71083957,1.929,P,0.732452061,0.745478135,,,,,,,
check,TFO,08.05.26,2026-06,41,E,M,27.05.26,1.647014925,0,3350,0,43.71083957,1.929,P,0.73092716,0.75881399,,,,,,,
check,TFO,08.05.26,2026-06,42,E,M,27.05.26,2.2,0,2900,0,43.71083957,1.929,P,0.769592451,0.771611571,,,,,,,
check,TFO,08.05.26,2026-06,43,E,M,27.05.26,2.73,0,50,0,43.71083957,1.929,P,0.785349354,0.783910913,,,,,,,
check,TFO,08.05.26,2026-06,44,E,M,27.05.26,3.28,0,1750,0,43.71083957,1.929,P,0.792370596,0.795747749,,,,,,,
check,TFO,08.05.26,2026-06,45,E,M,27.05.26,3.854545455,3.037609375,275,1600,43.71083957,1.929,C,0.90046481,0.80715411,,,,,,,
check,TFO,08.05.26,2026-06,48,E,M,27.05.26,0,2.235,0,385,43.71083957,1.929,C,0.962574449,0.839064992,,,,,,,
check,TFO,08.05.26,2026-06,50,E,M,27.05.26,7.45,1.730171306,1100,4670,43.71083957,1.929,C,0.970272863,0.858647017,,,,,,,
check,TFO,08.05.26,2026-06,55,E,M,27.05.26,0,1.113,0,1250,43.71083957,1.929,C,1.068910054,0.902736977,,,,,,,
check,TFO,08.05.26,2026-06,60,E,M,27.05.26,0,0.69943734,0,3910,43.71083957,1.929,C,1.130274721,0.941207156,,,,,,,
check,TFO,08.05.26,2026-06,65,E,M,27.05.26,0,0.468976608,0,855,43.71083957,1.929,C,1.193772375,0.975270343,,,,,,,
check,TFO,08.05.26,2026-06,75,E,M,27.05.26,0,0.231111111,0,450,43.71083957,1.929,C,1.301301767,1.03339707,,,,,,,
check,TFO,08.05.26,2026-07,30,E,M,26.06.26,0.18,0,850,0,43.75502976,1.929,P,0.635274008,0.727668882,,,,,,,
check,TFO,08.05.26,2026-07,33,E,M,26.06.26,0.493,0,250,0,43.75502976,1.929,P,0.644075928,0.761420867,,,,,,,
check,TFO,08.05.26,2026-07,35,E,M,26.06.26,0.84,0,1000,0,43.75502976,1.929,P,0.647141421,0.781553893,,,,,,,
check,TFO,08.05.26,2026-07,36,E,M,26.06.26,1.1,0,50,0,43.75502976,1.929,P,0.657218991,0.79101682,,,,,,,
check,TFO,08.05.26,2026-07,55,E,M,26.06.26,0,2.6,0,137,43.75502976,1.929,C,0.945245483,0.921971169,,,,,,,
check,TFO,08.05.26,2026-07,60,E,M,26.06.26,0,2.075,0,1100,43.75502976,1.929,C,1.010296018,0.946655207,,,,,,,
check,TFO,08.05.26,2026-07,85,E,M,26.06.26,0,0.7,0,287,43.75502976,1.929,C,1.177256479,1.039680014,,,,,,,
check,TFO,08.05.26,2026-08,32,E,M,27.07.26,0.63,0,50,0,43.73460443,1.929,P,0.587094175,0.740324722,,,,,,,
check,TFO,08.05.26,2026-08,33,E,M,27.07.26,0.895,0,10,0,43.73460443,1.929,P,0.610319776,0.748334508,,,,,,,
check,TFO,08.05.26,2026-08,38,E,M,27.07.26,2.63,0,1050,0,43.73460443,1.929,P,0.66544416,0.784038103,,,,,,,
check,TFO,08.05.26,2026-08,125,E,M,27.07.26,0,0.5,0,25,43.73460443,1.929,C,1.204410691,1.03824577,,,,,,,
check,TFO,08.05.26,2026-09,35,E,M,26.08.26,1.82,0,350,0,43.83368644,1.929,P,0.600021231,0.963416224,,,,,,,
check,TFO,08.05.26,2026-09,50,E,M,26.08.26,0,5.352650602,0,2075,43.83368644,1.929,C,0.783154316,1.031714692,,,,,,,
check,TFO,08.05.26,2026-09,60,E,M,26.08.26,0,3.75,0,2600,43.83368644,1.929,C,0.868529909,1.064967763,,,,,,,
check,TFO,08.05.26,2026-09,70,E,M,26.08.26,0,2.77,0,100,43.83368644,1.929,C,0.933119524,1.092305889,,,,,,,
check,TFO,08.05.26,2026-09,90,E,M,26.08.26,0,1.55,0,250,43.83368644,1.929,C,1.004650995,1.135484885,,,,,,,
check,TFO,08.05.26,2026-10,31,E,M,25.09.26,0.95,0,800,0,43.59133055,1.929,P,0.543222212,0.833396294,,,,,,,
check,TFO,08.05.26,2026-10,35,E,M,25.09.26,2.225,0,750,0,43.59133055,1.929,P,0.58096185,0.854950334,,,,,,,
check,TFO,08.05.26,2026-10,45,E,M,25.09.26,0,7,0,475,43.59133055,1.929,C,0.695890257,0.897977998,,,,,,,
check,TFO,08.05.26,2026-10,55,E,M,25.09.26,0,4.885,0,200,43.59133055,1.929,C,0.784280752,0.930935714,,,,,,,
check,TFO,08.05.26,2026-10,65,E,M,25.09.26,0,3.59,0,200,43.59133055,1.929,C,0.847012098,0.95752197,,,,,,,
check,TFO,08.05.26,2027-02,25,E,M,27.01.27,0.85,0,57,0,42.40606412,1.929,P,0.54000137,0.866658082,,,,,,,
check,TFO,08.05.26,2027-02,35,E,M,27.01.27,4.325,0,57,0,42.40606412,1.929,P,0.593202762,0.905299253,,,,,,,
check,TFO,08.05.26,2027-02,55,E,M,27.01.27,0,7.31,0,153,42.40606412,1.929,C,0.769853422,0.954799553,,,,,,,
check,TFO,08.05.26,2027-02,65,E,M,27.01.27,0,6.015,0,153,42.40606412,1.929,C,0.820634756,0.972469063,,,,,,,
check,TFO,11.05.26,2026-06,33,E,M,27.05.26,0.06,0,250,0,46.69608914,1.931,P,0.836272841,0.604251373,,,,,,,
check,TFO,11.05.26,2026-06,35,E,M,27.05.26,0.119253731,0,3350,0,46.69608914,1.931,P,0.804872829,0.647391592,,,,,,,
check,TFO,11.05.26,2026-06,39,E,M,27.05.26,0.575,0,300,0,46.69608914,1.931,P,0.833085631,0.720336748,,,,,,,
check,TFO,11.05.26,2026-06,40,E,M,27.05.26,0.721946565,6.85,2620,150,46.69608914,1.931,P,0.815036272,0.736400618,,,,,,,
check,TFO,11.05.26,2026-06,41,E,M,27.05.26,1.096,0,250,0,46.69608914,1.931,P,0.868929705,0.751747814,,,,,,,
check,TFO,11.05.26,2026-06,42,E,M,27.05.26,1.48,0,325,0,46.69608914,1.931,P,0.900131322,0.76643766,,,,,,,
check,TFO,11.05.26,2026-06,44,E,M,27.05.26,2.116666667,0,150,0,46.69608914,1.931,P,0.874701714,0.794048139,,,,,,,
check,TFO,11.05.26,2026-06,45,E,M,27.05.26,0,3.31,0,575,46.69608914,1.931,C,0.612379873,0.807056054,,,,,,,
check,TFO,11.05.26,2026-06,46,E,M,27.05.26,0,3.41,0,175,46.69608914,1.931,C,0.783743168,0.81958282,,,,,,,
check,TFO,11.05.26,2026-06,47,E,M,27.05.26,3.79,2.98,50,50,46.69608914,1.931,PC,,0.831661365,,,,,,,
check,TFO,11.05.26,2026-06,48,E,M,27.05.26,0,2.25,0,100,46.69608914,1.931,C,0.718630236,0.843321351,,,,,,,
check,TFO,11.05.26,2026-06,50,E,M,27.05.26,0,2.18,0,1040,46.69608914,1.931,C,0.88799142,0.86549041,,,,,,,
check,TFO,11.05.26,2026-06,51,E,M,27.05.26,0,1.455,0,25,46.69608914,1.931,C,0.770441682,0.876045937,,,,,,,
check,TFO,11.05.26,2026-06,55,E,M,27.05.26,0,1.25,0,275,46.69608914,1.931,C,0.977164427,0.91519453,,,,,,,
check,TFO,11.05.26,2026-06,57,E,M,27.05.26,0,0.79,0,250,46.69608914,1.931,C,0.925090906,0.933149128,,,,,,,
check,TFO,11.05.26,2026-06,60,E,M,27.05.26,0,0.804262295,0,915,46.69608914,1.931,C,1.078113918,0.958351928,,,,,,,
check,TFO,11.05.26,2026-06,65,E,M,27.05.26,0,0.518512397,0,605,46.69608914,1.931,C,1.151519593,0.996421551,,,,,,,
check,TFO,11.05.26,2026-06,75,E,M,27.05.26,0,0.275,0,450,46.69608914,1.931,C,1.308197051,1.061114364,,,,,,,
check,TFO,11.05.26,2026-06,80,E,M,27.05.26,0,0.15,0,25,46.69608914,1.931,C,1.300592352,1.089043637,,,,,,,
check,TFO,11.05.26,2026-07,30,E,M,26.06.26,0.135,0,800,0,46.70084017,1.931,P,0.700279198,0.72628565,,,,,,,
check,TFO,11.05.26,2026-07,31.5,E,M,26.06.26,0.18,0,20,0,46.70084017,1.931,P,0.670161352,0.744883316,,,,,,,
check,TFO,11.05.26,2026-07,33,E,M,26.06.26,0.275,0,30,0,46.70084017,1.931,P,0.661578362,0.762209763,,,,,,,
check,TFO,11.05.26,2026-07,35,E,M,26.06.26,0.775,0,2025,0,46.70084017,1.931,P,0.759919615,0.783595833,,,,,,,
check,TFO,11.05.26,2026-07,35.5,E,M,26.06.26,0.55,0,5,0,46.70084017,1.931,P,0.659019911,0.788667485,,,,,,,
check,TFO,11.05.26,2026-07,37,E,M,26.06.26,0.84,0,5,0,46.70084017,1.931,P,0.671314888,0.803287249,,,,,,,
check,TFO,11.05.26,2026-07,38,E,M,26.06.26,1.3,0,50,0,46.70084017,1.931,P,0.731917258,0.812572835,,,,,,,
check,TFO,11.05.26,2026-07,39,E,M,26.06.26,1.4,0,5,0,46.70084017,1.931,P,0.695941982,0.821519129,,,,,,,
check,TFO,11.05.26,2026-07,40,E,M,26.06.26,2.292535211,0,355,0,46.70084017,1.931,P,0.815086549,0.83014861,,,,,,,
check,TFO,11.05.26,2026-07,41,E,M,26.06.26,2.43,0,50,0,46.70084017,1.931,P,0.774522523,0.838481639,,,,,,,
check,TFO,11.05.26,2026-07,42,E,M,26.06.26,2.67,0,5,0,46.70084017,1.931,P,0.749932818,0.846536716,,,,,,,
check,TFO,11.05.26,2026-07,43,E,M,26.06.26,3.185,0,5,0,46.70084017,1.931,P,0.767852009,0.854330693,,,,,,,
check,TFO,11.05.26,2026-07,45,E,M,26.06.26,4.4,5,5,1500,46.70084017,1.931,C,0.622973935,0.869195647,,,,,,,
check,TFO,11.05.26,2026-07,47,E,M,26.06.26,5.72,0,5,0,46.70084017,1.931,P,0.852619984,0.883184965,,,,,,,
check,TFO,11.05.26,2026-07,49,E,M,26.06.26,0,4.62,0,5,46.70084017,1.931,C,0.837249432,0.896390449,,,,,,,
check,TFO,11.05.26,2026-07,50,E,M,26.06.26,0,4.305,0,400,46.70084017,1.931,C,0.845206875,0.902724194,,,,,,,
check,TFO,11.05.26,2026-07,51,E,M,26.06.26,0,4.09,0,5,46.70084017,1.931,C,0.864705137,0.90889046,,,,,,,
check,TFO,11.05.26,2026-07,52,E,M,26.06.26,0,3.375,0,100,46.70084017,1.931,C,0.803743068,0.914897347,,,,,,,
check,TFO,11.05.26,2026-07,53,E,M,26.06.26,0,3.61,0,5,46.70084017,1.931,C,0.886352987,0.920752396,,,,,,,
check,TFO,11.05.26,2026-07,55,E,M,26.06.26,0,2.7,0,1675,46.70084017,1.931,C,0.826245481,0.932034627,,,,,,,
check,TFO,11.05.26,2026-07,56,E,M,26.06.26,0,3.1,0,5,46.70084017,1.931,C,0.930827777,0.937474509,,,,,,,
check,TFO,11.05.26,2026-07,60,E,M,26.06.26,0,2.49,0,900,46.70084017,1.931,C,0.970250284,0.958022636,,,,,,,
check,TFO,11.05.26,2026-07,65,E,M,26.06.26,0,1.46,0,400,46.70084017,1.931,C,0.91793074,0.981330345,,,,,,,
check,TFO,11.05.26,2026-07,70,E,M,26.06.26,0,1.325,0,1575,46.70084017,1.931,C,1.00897939,1.002433115,,,,,,,
check,TFO,11.05.26,2026-07,75,E,M,26.06.26,0,0.9,0,400,46.70084017,1.931,C,1.003003609,1.021692262,,,,,,,
check,TFO,11.05.26,2026-08,30,E,M,27.07.26,0.25,0,100,0,46.58421779,1.931,P,0.610348231,0.719782213,,,,,,,
check,TFO,11.05.26,2026-08,32,E,M,27.07.26,0.51,0,50,0,46.58421779,1.931,P,0.636467328,0.737587401,,,,,,,
check,TFO,11.05.26,2026-08,35,E,M,27.07.26,1.01,0,2175,0,46.58421779,1.931,P,0.641186331,0.761642239,,,,,,,
check,TFO,11.05.26,2026-08,40,E,M,27.07.26,2.91,0,2100,0,46.58421779,1.931,P,0.719121883,0.796176538,,,,,,,
