ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol,Column1,,,AAA,,,
2026-04-13T00:00:00.000000000Z,35,58,108147183,0.75,0.75,0.45,0.65,4200,TFO FMK0026_OMPE0000040002042426,TFO FMK,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,108147183,0.55,0.75,0.55,0.75,165,TFO FMK0026_OMPE0000040002042426,TFO FMK,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,110615018,,,,,250,TFO FMX0026_OMCE0000080002102726,TFO FMX,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126907,3.1,3.1,3,3,350,TFO  58  31126907,TFO  58,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,110012434,10.2,10.2,10.2,10.2,275,TFO FSM0026.U0026_OSCE0000040002052,TFO FSM,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126710,0.4,0.4,0.4,0.4,25,TFO  55  31126710,TFO  55,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31123752,1.65,1.65,1.65,1.65,30,TFO   7  31123752,TFO   7,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,109184387,4.75,4.8,4.75,4.8,169,TFO FMQ0026_OMCE0000055002072726,TFO FMQ,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126620,7.6,7.6,7.6,7.6,55,TFO  55  31126620,TFO  55,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126923,0.675,0.675,0.675,0.675,100,TFO  51  31126923,TFO  51,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126437,0.8,0.8,0.8,0.8,275,TFO  65  31126437,TFO  65,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126365,0.275,0.275,0.275,0.275,50,TFO  55  31126365,TFO  55,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108481970,,,,,100,TFO FMZ0027_OMCE0000045002112627,TFO FMZ,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126404,3,3,3,3,75,TFO  56  31126404,TFO  56,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126653,0.35,0.35,0.35,0.35,200,TFO  47  31126653,TFO  47,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108481177,2.57,2.57,2.025,2.025,150,TFO FQV0026.Z0026_OQPE0000035002092,TFO FQV,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126838,3.875,3.875,3.875,3.875,50,TFO   7  31126838,TFO   7,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108564115,,,,,150,TFO FMU0026_OMPE0000025002082626,TFO FMU,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126405,1.15,1.15,1.15,1.15,150,TFO  51  31126405,TFO  51,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126399,1.65,1.65,1.65,1.65,100,TFO  55  31126399,TFO  55,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108280825,,,,,150,TFO FMN0026_OMPE0000025002062626,TFO FMN,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108482066,,,,,100,TFO FMV0027_OMCE0000045002092427,TFO FMV,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108481528,,,,,55,TFO FMU0027_OMCE0000035002082627,TFO FMU,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,109308585,,,,,385,TFO FMF0027_OMCE0000050002122426,TFO FMF,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126483,-0.45,-0.45,-0.45,-0.45,310,TFO  72  31126483,TFO  72,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126581,8.5,8.5,8.5,8.5,40,TFO  55  31126581,TFO  55,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,110834229,1.6,1.6,1.6,1.6,60,TFO FMM0026_OMPE0000039502052726,TFO FMM,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31104901,0.45,0.5,0.45,0.5,300,TFO   7  31104901,TFO   7,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,109592765,,,,,250,TFO FMZ0026_OMCE0000055002112626,TFO FMZ,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,109768641,,,,,250,TFO FMF0027_OMCE0000055002122426,TFO FMF,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108455385,,,,,150,TFO FMV0026_OMPE0000035002092526,TFO FMV,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,110615024,,,,,400,TFO FMG0027_OMCE0000080002012727,TFO FMG,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,108476852,5.5,5.5,5.5,5.5,20,TFO FMM0026_OMCE0000047002052726,TFO FMM,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108482018,,,,,125,TFO FMX0027_OMCE0000040002102727,TFO FMX,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108400943,,,,,860,TFO FMU0026_OMPE0000040002082626,TFO FMU,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108455357,0.545,0.545,0.545,0.545,100,TFO FQN0026.U0026_OQPE0000030002062,TFO FQN,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108476849,4.225,4.225,4.225,4.225,350,TFO FMM0026_OMPE0000045002052726,TFO FMM,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126547,4.7,4.7,4.7,4.7,225,TFO  55  31126547,TFO  55,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,110812262,,,,,25,TFO FMN0027_OMCE0000070002062527,TFO FMN,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126496,1.15,1.15,1.15,1.15,50,TFO  50  31126496,TFO  50,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,109408517,2.8,2.85,2.3,2.3,600,TFO FMM0026_OMCE0000060002052726,TFO FMM,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,109408517,2.9,2.9,2.9,2.9,25,TFO FMM0026_OMCE0000060002052726,TFO FMM,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,109408519,,,,,1200,TFO FMN0026_OMCE0000060002062626,TFO FMN,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31127006,3.425,3.425,3.425,3.425,150,TFO  58  31127006,TFO  58,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108847192,6.2,6.2,6.025,6.025,1500,TFO FMU0026_OMCE0000050002082626,TFO FMU,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31125614,0.3,0.3,0.3,0.3,550,TFO   4  31125614,TFO   4,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126476,1.25,1.25,1.25,1.25,50,TFO  50  31126476,TFO  50,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108455395,,,,,600,TFO FMV0026_OMPE0000040002092526,TFO FMV,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108476872,,,,,150,TFO FMQ0026_OMCE0000047002072726,TFO FMQ,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,110812258,,,,,25,TFO FMK0027_OMCE0000070002042627,TFO FMK,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108847184,2.825,2.99,2.05,2.175,7050,TFO FMK0026_OMCE0000050002042426,TFO FMK,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126432,6.675,6.675,6.675,6.675,50,TFO  55  31126432,TFO  55,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108476879,2.1,2.1,2.1,2.1,250,TFO FMK0026_OMPE0000044002042426,TFO FMK,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108332542,,,,,275,TFO FMM0026_OMCE0000040002052726,TFO FMM,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,109576075,,,,,525,TFO FMN0026_OMCE0000070002062626,TFO FMN,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108565849,0.15,0.15,0.15,0.15,150,TFO FQN0026.U0026_OQPE0000025002062,TFO FQN,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108476940,7.25,7.25,7.25,7.25,150,TFO FQN0026.U0026_OQCE0000047002062,TFO FQN,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108482511,4.25,4.25,4.25,4.25,50,TFO FQV0026.Z0026_OQPE0000040002092,TFO FQV,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126731,5.25,5.25,5.25,5.25,100,TFO  56  31126731,TFO  56,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108400942,,,,,275,TFO FMU0026_OMCE0000040002082626,TFO FMU,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126713,1.45,1.45,1.45,1.45,250,TFO  55  31126713,TFO  55,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,109768647,7.3,7.3,7.3,7.3,250,TFO FSV0026.H0027_OSCE0000055002092,TFO FSV,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108398546,,,,,100,TFO FMU0026_OMPE0000030002082626,TFO FMU,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126373,5.55,5.55,5.55,5.55,75,TFO  56  31126373,TFO  56,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108481999,,,,,650,TFO FMG0027_OMPE0000040002012727,TFO FMG,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108476858,,,,,550,TFO FMU0026_OMCE0000045002082626,TFO FMU,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108293633,1.1,1.225,1.1,1.225,600,TFO FMN0026_OMPE0000035002062626,TFO FMN,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,109838793,6.86,6.86,6.69,6.69,145,TFO FSV0026.H0027_OSCE0000060002092,TFO FSV,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,109408515,0.88,1.11,0.7,0.75,6367,TFO FMK0026_OMCE0000060002042426,TFO FMK,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108481221,,,,,150,TFO FMZ0026_OMPE0000035002112626,TFO FMZ,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126705,6.2,6.2,6.2,6.2,100,TFO  55  31126705,TFO  55,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108847185,5.25,5.25,5.25,5.25,100,TFO FMK0026_OMPE0000050002042426,TFO FMK,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126961,6.5,6.5,6.5,6.5,500,TFO  58  31126961,TFO  58,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126648,1.075,1.075,1.075,1.075,1050,TFO  55  31126648,TFO  55,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,110615022,,,,,400,TFO FMF0027_OMCE0000080002122426,TFO FMF,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,110698338,1.2,1.2,1.14,1.14,197,TFO FMN0026_OMCE0000085002062626,TFO FMN,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,108398556,1.64,1.75,1.64,1.75,1025,TFO FMU0026_OMPE0000035002082626,TFO FMU,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,109408523,,,,,1225,TFO FMU0026_OMCE0000060002082626,TFO FMU,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126628,-0.35,-0.35,-0.35,-0.35,250,TFO  13  31126628,TFO  13,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126450,0.95,0.95,0.95,0.95,50,TFO  66  31126450,TFO  66,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126995,6.35,6.35,6.35,6.35,50,TFO  55  31126995,TFO  55,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126474,1.25,1.25,1.25,1.25,1350,TFO  50  31126474,TFO  50,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,109308581,,,,,85,TFO FMX0026_OMCE0000050002102726,TFO FMX,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126893,3.6,3.6,3.6,3.6,25,TFO  55  31126893,TFO  55,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,110798844,5.3,5.3,5.3,5.3,100,TFO FSV0027.H0028_OSCE0000045002092,TFO FSV,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126851,2.6,2.6,2.6,2.6,100,TFO  55  31126851,TFO  55,,,,,,
2026-04-13T00:00:00.000000000Z,35,58,110615026,,,,,400,TFO FMH0027_OMCE0000080002022427,TFO FMH,,,,,,
2026-04-13T00:00:00.000000000Z,35,85,31126428,6.25,6.25,6.25,6.25,50,TFO  55  31126428,TFO  55,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108481221,3.1,3.1,3.055,3.055,1160,TFO FMZ0026_OMPE0000035002112626,TFO FMZ,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108482135,,,,,900,TFO FMX0026_OMPE0000040002102726,TFO FMX,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,110748626,1.33,1.33,1.33,1.33,45,TFO FMM0026_OMCE0000063002052726,TFO FMM,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,110680176,,,,,175,TFO FMJ0027_OMCE0000060002032527,TFO FMJ,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127663,0.3,0.3,0.3,0.3,100,TFO  25  31127663,TFO  25,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127390,1.725,1.725,1.725,1.725,150,TFO  47  31127390,TFO  47,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127671,1.5,1.5,1.5,1.5,50,TFO  56  31127671,TFO  56,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127628,0.49,0.49,0.49,0.49,150,TFO  51  31127628,TFO  51,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127316,0.2,0.2,0.2,0.2,400,TFO   4  31127316,TFO   4,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127919,5.95,5.95,5.95,5.95,25,TFO  49  31127919,TFO  49,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108482155,,,,,50,TFO FMV0026_OMPE0000043002092526,TFO FMV,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108816661,,,,,25,TFO FMF0028_OMPE0000025002122427,TFO FMF,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108847189,,,,,150,TFO FMN0026_OMPE0000050002062626,TFO FMN,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,108147183,0.625,0.625,0.625,0.625,50,TFO FMK0026_OMPE0000040002042426,TFO FMK,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127330,3.425,3.425,3.425,3.425,100,TFO  55  31127330,TFO  55,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127474,2.4,2.4,2.4,2.4,60,TFO  50  31127474,TFO  50,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,109370267,2.875,2.875,2.875,2.875,400,TFO FQN0026.U0026_OQCE0000065002062,TFO FQN,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,110299395,,,,,300,TFO FMF0027_OMPE0000015002122426,TFO FMF,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,110299397,,,,,300,TFO FMG0027_OMPE0000015002012727,TFO FMG,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127510,1.175,1.175,1.175,1.175,300,TFO  58  31127510,TFO  58,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108484401,,,,,445,TFO FMH0027_OMPE0000025002022427,TFO FMH,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,109308585,,,,,645,TFO FMF0027_OMCE0000050002122426,TFO FMF,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127889,1.64,1.64,1.64,1.64,25,TFO  50  31127889,TFO  50,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,109408517,1.4,1.4,1.4,1.4,40,TFO FMM0026_OMCE0000060002052726,TFO FMM,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,109408517,1.895,1.895,1.3,1.3,80,TFO FMM0026_OMCE0000060002052726,TFO FMM,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108482005,,,,,50,TFO FMG0027_OMPE0000043002012727,TFO FMG,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,109370199,,,,,450,TFO FMQ0026_OMCE0000065002072726,TFO FMQ,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108476837,,,,,100,TFO FMN0026_OMPE0000043002062626,TFO FMN,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108215811,0.18,0.2,0.1,0.1,2440,TFO FMM0026_OMPE0000030002052726,TFO FMM,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,108215811,0.18,0.18,0.18,0.18,100,TFO FMM0026_OMPE0000030002052726,TFO FMM,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,108215823,1,1,1,1,100,TFO FMM0026_OMPE0000036002052726,TFO FMM,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,109408521,,,,,1700,TFO FMQ0026_OMCE0000060002072726,TFO FMQ,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108482158,,,,,155,TFO FMV0026_OMCE0000045002092526,TFO FMV,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127709,3.55,3.55,3.55,3.55,50,TFO  55  31127709,TFO  55,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108481265,4.56,4.9,4.56,4.9,425,TFO FQF0027.H0027_OQPE0000035002122,TFO FQF,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108215821,0.67,0.725,0.67,0.725,250,TFO FMM0026_OMPE0000035002052726,TFO FMM,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108482008,,,,,350,TFO FMG0027_OMCE0000045002012727,TFO FMG,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31098508,4.855,4.855,4.855,4.855,300,TFO   6  31098508,TFO   6,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,110710056,3.425,3.425,3.425,3.425,100,TFO FQF0027.H0027_OQCE0000090002122,TFO FQF,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,109335153,,,,,525,TFO FMG0027_OMCE0000070002012727,TFO FMG,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127246,0.13,0.13,0.13,0.13,50,TFO  77  31127246,TFO  77,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,109838787,,,,,50,TFO FMF0027_OMCE0000060002122426,TFO FMF,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108248812,1.6,1.6,1.6,1.6,100,TFO FMM0026_OMPE0000038002052726,TFO FMM,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127687,5,5,5,5,200,TFO  16  31127687,TFO  16,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108847193,,,,,150,TFO FMU0026_OMPE0000050002082626,TFO FMU,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127268,0.475,0.505,0.475,0.505,165,TFO  50  31127268,TFO  50,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108482154,,,,,300,TFO FMV0026_OMCE0000043002092526,TFO FMV,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,110615018,,,,,60,TFO FMX0026_OMCE0000080002102726,TFO FMX,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108564128,1.225,1.225,0.88,0.88,150,TFO FMU0026_OMCE0000100002082626,TFO FMU,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,109308587,,,,,645,TFO FMG0027_OMCE0000050002012727,TFO FMG,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127657,1.5,1.5,1.5,1.5,25,TFO  56  31127657,TFO  56,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127764,7.7,7.7,7.7,7.7,50,TFO  56  31127764,TFO  56,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108482175,,,,,900,TFO FMZ0026_OMPE0000040002112626,TFO FMZ,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127471,3.7,3.7,3.7,3.7,50,TFO  56  31127471,TFO  56,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,109308581,,,,,445,TFO FMX0026_OMCE0000050002102726,TFO FMX,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127606,1.875,1.875,1.875,1.875,50,TFO  55  31127606,TFO  55,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127347,2.6,2.6,2.6,2.6,175,TFO  55  31127347,TFO  55,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,109370205,,,,,25,TFO FMX0026_OMCE0000065002102726,TFO FMX,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,109592761,,,,,1185,TFO FMV0026_OMCE0000055002092526,TFO FMV,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108476855,,,,,100,TFO FMU0026_OMPE0000043002082626,TFO FMU,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108481167,1.1,1.1,1.1,1.1,100,TFO FQV0026.Z0026_OQPE0000030002092,TFO FQV,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108455905,3.345,4,3.345,4,825,TFO FQN0026.U0026_OQPE0000040002062,TFO FQN,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108398546,,,,,1025,TFO FMU0026_OMPE0000030002082626,TFO FMU,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,109408515,0.375,0.375,0.32,0.32,1750,TFO FMK0026_OMCE0000060002042426,TFO FMK,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108482134,,,,,550,TFO FMX0026_OMCE0000040002102726,TFO FMX,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108816903,,,,,25,TFO FMU0028_OMPE0000025002082528,TFO FMU,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108476936,6.2,6.2,4.9,4.9,245,TFO FQN0026.U0026_OQCE0000045002062,TFO FQN,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108482159,,,,,50,TFO FMV0026_OMPE0000045002092526,TFO FMV,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108640503,,,,,295,TFO FMV0026_OMPE0000025002092526,TFO FMV,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127691,0.69,0.69,0.69,0.69,5,TFO   6  31127691,TFO   6,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127394,4.925,4.925,4.925,4.925,900,TFO   6  31127394,TFO   6,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108482623,6.6,6.6,6.6,6.6,120,TFO FSV0026.H0027_OSPE0000040002092,TFO FSV,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108482086,,,,,350,TFO FMF0027_OMCE0000045002122426,TFO FMF,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,110698914,0.575,0.575,0.575,0.575,50,TFO FMK0026_OMCE0000056002042426,TFO FMK,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127896,4.9,4.9,4.9,4.9,50,TFO  56  31127896,TFO  56,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127470,0.56,0.56,0.56,0.56,325,TFO  50  31127470,TFO  50,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108476932,5.725,5.725,5.725,5.725,100,TFO FQN0026.U0026_OQCE0000043002062,TFO FQN,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108847982,4.675,4.675,3.9,3.9,550,TFO FQN0026.U0026_OQCE0000050002062,TFO FQN,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,109184381,0.7,0.7,0.52,0.53,415,TFO FMK0026_OMCE0000055002042426,TFO FMK,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108476880,3.15,3.15,2.7,2.7,675,TFO FMK0026_OMCE0000045002042426,TFO FMK,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108791757,0.3,0.355,0.3,0.355,450,TFO FQF0027.H0027_OQPE0000020002122,TFO FQF,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127912,1.12,1.12,1.12,1.12,100,TFO  56  31127912,TFO  56,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127339,6.025,6.025,6.025,6.025,50,TFO  54  31127339,TFO  54,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,109335155,,,,,525,TFO FMH0027_OMCE0000070002022427,TFO FMH,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108847190,,,,,560,TFO FMQ0026_OMCE0000050002072726,TFO FMQ,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108484405,,,,,75,TFO FMH0027_OMPE0000027002022427,TFO FMH,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,109308651,6.65,7,6.6,6.6,625,TFO FQF0027.H0027_OQCE0000050002122,TFO FQF,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127387,1.1,1.1,1.1,1.1,1000,TFO  16  31127387,TFO  16,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108847192,4.5,4.5,4.5,4.5,760,TFO FMU0026_OMCE0000050002082626,TFO FMU,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108481955,,,,,25,TFO FMH0027_OMPE0000047002022427,TFO FMH,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127789,0.5,0.5,0.5,0.5,600,TFO  50  31127789,TFO  50,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127739,3.85,3.85,3.85,3.85,50,TFO  56  31127739,TFO  56,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127343,1.8,1.8,1.8,1.8,50,TFO  16  31127343,TFO  16,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,110795268,,,,,80,TFO FMQ0026_OMCE0000058002072726,TFO FMQ,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,109617069,1.35,1.35,1.35,1.35,45,TFO FMK0026_OMCE0000049002042426,TFO FMK,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,109838932,0.61,0.61,0.61,0.61,15,TFO FMM0026_OMPE0000034502052726,TFO FMM,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108476841,5.95,5.95,5.95,5.95,550,TFO FMN0026_OMPE0000045002062626,TFO FMN,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108293633,,,,,1125,TFO FMN0026_OMPE0000035002062626,TFO FMN,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,109335157,3.775,3.775,3.775,3.775,500,TFO FSV0026.H0027_OSCE0000070002092,TFO FSV,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,31127916,1.12,1.12,1.12,1.12,50,TFO  56  31127916,TFO  56,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108476868,5.45,5.45,5.45,5.45,395,TFO FMQ0026_OMCE0000045002072726,TFO FMQ,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,109838791,,,,,50,TFO FMH0027_OMCE0000060002022427,TFO FMH,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108455395,,,,,900,TFO FMV0026_OMPE0000040002092526,TFO FMV,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108482141,,,,,50,TFO FMX0026_OMPE0000043002102726,TFO FMX,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,110698378,,,,,150,TFO FMU0026_OMCE0000085002082626,TFO FMU,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,108481189,,,,,270,TFO FMX0026_OMPE0000030002102726,TFO FMX,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,109254277,2.4,2.4,2.4,2.4,5,TFO FMF0027_OMCE0000100002122426,TFO FMF,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,109838789,,,,,50,TFO FMG0027_OMCE0000060002012727,TFO FMG,,,,,,
2026-04-14T00:00:00.000000000Z,35,85,108476839,5.5,5.5,5.5,5.5,25,TFO FMN0026_OMPE0000044002062626,TFO FMN,,,,,,
2026-04-14T00:00:00.000000000Z,35,58,110680186,,,,,175,TFO FMU0027_OMCE0000060002082627,TFO FMU,,,,,,
