ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2023-03-20T00:00:00.000000000Z,35,58,105081569,,,,,100,TFO FMZ0023_OMCE0000065002112423
2023-03-20T00:00:00.000000000Z,35,85,106753052,5.800000000,5.800000000,5.800000000,5.800000000,14,TFO FMM0024_OMCE0000100002052424
2023-03-20T00:00:00.000000000Z,35,58,104957183,7.980000000,7.980000000,7.980000000,7.980000000,114,TFO FMU0023_OMCE0000045002082523
2023-03-20T00:00:00.000000000Z,35,58,106762228,,,,,100,TFO FMZ0023_OMCE0000130002112423
2023-03-20T00:00:00.000000000Z,35,85,106678318,5.000000000,5.000000000,5.000000000,5.000000000,14,TFO FMX0023_OMCE0000100002102723
2023-03-20T00:00:00.000000000Z,35,58,106750272,,,,,25,TFO FMX0023_OMCE0000125002102723
2023-03-20T00:00:00.000000000Z,35,58,103396850,,,,,100,TFO FMU0023_OMPE0000025002082523
2023-03-20T00:00:00.000000000Z,35,85,104903476,2.300000000,2.300000000,2.300000000,2.300000000,200,TFO FMJ0023_OMPE0000040002032723
2023-03-20T00:00:00.000000000Z,35,58,105425089,9.150000000,9.150000000,9.150000000,9.150000000,100,TFO FSV0023.H0024_OSCE0000065002092
2023-03-20T00:00:00.000000000Z,35,58,106702928,5.300000000,5.300000000,5.300000000,5.300000000,100,TFO FSV0023.H0024_OSCE0000100002092
2023-03-20T00:00:00.000000000Z,35,58,106731404,,,,,15,TFO FMH0024_OMCE0000095002022324
2023-03-20T00:00:00.000000000Z,35,58,104957178,8.650000000,8.650000000,8.650000000,8.650000000,100,TFO FMM0023_OMPE0000045002052623
2023-03-20T00:00:00.000000000Z,35,85,105296889,13.130000000,13.130000000,13.130000000,13.130000000,14,TFO FMF0024_OMCE0000050002122723
2023-03-20T00:00:00.000000000Z,35,58,105449741,,,,,10,TFO FMX0023_OMCE0000075002102723
2023-03-20T00:00:00.000000000Z,35,85,106941675,5.800000000,5.800000000,5.800000000,5.800000000,14,TFO FMV0024_OMCE0000100002092624
2023-03-20T00:00:00.000000000Z,35,85,30571859,1.250000000,1.250000000,1.250000000,1.250000000,100,TFO  77  30571859
2023-03-20T00:00:00.000000000Z,35,58,105049439,,,,,450,TFO FMU0023_OMCE0000050002082523
2023-03-20T00:00:00.000000000Z,35,85,105449775,14.280000000,14.280000000,14.280000000,14.280000000,14,TFO FMM0024_OMCE0000050002052424
2023-03-20T00:00:00.000000000Z,35,58,105293004,,,,,260,TFO FMN0023_OMPE0000075002062623
2023-03-20T00:00:00.000000000Z,35,58,104493798,3.800000000,3.800000000,3.800000000,3.800000000,560,TFO FMN0023_OMPE0000035002062623
2023-03-20T00:00:00.000000000Z,35,58,103396842,,,,,100,TFO FMK0023_OMPE0000025002042623
2023-03-20T00:00:00.000000000Z,35,58,105982053,,,,,10,TFO FMG0024_OMCE0000075002012624
2023-03-20T00:00:00.000000000Z,35,58,104904310,,,,,450,TFO FMN0023_OMPE0000040002062623
